lemma,lila_id,source,entry_id,senseGroup,sense_id,sense_prefix,example_text,example_prenote,example_trad,example_posnote
facio,lilaLemma:102758,Velez,Velez1744.n1303.e01,Velez1744.n1303.sg01,Velez1744.n1303.sg01.s03,3,detraxit tibi uestem? Factum,,,
audio,lilaLemma:90641,Faria,Faria1994.n03455.e01,Faria1994.n03455.sg01,Faria1994.n03455.sg01.s05,5,di immortales meas precis audiverunt Cíc. Pis. 43 «os deuses imortais ouviram as minhas súplicas».,,,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s02,2,di tibi dent classem deducere,Hor,Os deuses te permittam que voltes com a tua frota,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s09,9,dicebam tibi ne…,Plaut,Eu avisava-te que não…,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s02,2,"dicebant, ego negabam",Cic,"Elles afirmavam, eu negava",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere,Plin. J,"Apresentar, expôr a sua opinião",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere,Cic,Advogar uma causa,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere ad populum,Cic,Discursar diante do povo,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s07,7,dicere ædilem,Liv,Nomear um edil,
dico,lilaLemma:99302,Velez,Velez1744.n1038.e01,Velez1744.n1038.sg01,Velez1744.n1038.sg01.s99,X,dicere alicui diem,,citar,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere apud centumuiros,Cic,Pleitear perante os centumviros,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s07,7,dicere arbitrum bibendi,Hor,Eleger para rei do banquete,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere causam,Cic,Advogar uma causa,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere causas,Cic,Exercer a advocacia,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s07,7,dicere deum Palæmona,Ov,Elevar Palemão á dignidade de deus,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s07,7,dicere dictatorem,Liv,Nomear um ditador,
dico,lilaLemma:99302,Velez,Velez1744.n1038.e01,Velez1744.n1038.sg01,Velez1744.n1038.sg01.s99,X,dicere diem,,"determinar, e assignar dia certo",
dico,lilaLemma:99302,Fonseca,Fonseca1798.n08731.e01,Fonseca1798.n08731.sg01,Fonseca1798.n08731.sg01.s99,X,dicere diem alicui,Cic,Assinar dia para apparecer em juizo,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s08,8,dicere diem nuptiis,Ter,Marcar o dia para o casamento,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s04,4,dicere fata,Hor,Annunciar o futuro,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere ius,Cic,Administrar a justiça,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s04,4,dicere laudes Phœbi,Hor,Celebrar os louvores de Apollo,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s08,8,dicere leges pacis,Liv,Fixar as condições de paz,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s08,8,dicere leges uictis,Liv,Impôr leis aos vencidos,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s05,5,dicere litteram,Cic. Quint,Pronunciar uma lettra,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dicere mendacium,Plaut,Mentir,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere orationem,Cic,Lêr um discurso,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s08,8,dicere pecuniam doti,Cic,Estabelecer em dote uma quantia de dinheiro,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s04,4,dicere Pelidæ stomachum,Hor,Cantar a ira de Achilles,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s08,8,dicere pretium muneri,Hor,Dar valor a um presente,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere proœmium,Quint,Recitar um exórdio,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s11,11,dicere sacramento,Liv. Plin. J,"Prestar juramento militar, jurar bandeiras",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dicere sacramentum,Hor,Dar um juramento,
dico,lilaLemma:99302,Fonseca,Fonseca1798.n08731.e01,Fonseca1798.n08731.sg01,Fonseca1798.n08731.sg01.s99,X,dicere salutem,Cic,"Saudar, enviar saude",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s03,3,dicere sententiam,Cic,"Apresentar, expôr a sua opinião",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s04,4,dicere siluestrium naturas,Plin,Descrever os animaes bravios,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dices,Cic,dir-me-hás,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dicet aliquis,Cic. Sall,"Dirá alguém, dir-me-hão, objectar-me-hão",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dicito aduenisse,Plaut,Vae dizer que elle chegou,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dicitur uenturus,Plaut,Diz-se que ele pediu,
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s01,1,dictum est habitasse…,Ter,Disse-se que elle habitára…,
dies,lilaLemma:99334,Fonseca,Fonseca1798.n08758.e01,Fonseca1798.n08758.sg01,Fonseca1798.n08758.sg01.s99,X,die caeca emere,Plaut,Comprar fiado,
dies,lilaLemma:99334,Fonseca,Fonseca1798.n08758.e01,Fonseca1798.n08758.sg01,Fonseca1798.n08758.sg01.s99,X,die oculata,Plaut,Comprar com dinheiro á vista,
scribo,lilaLemma:123840,Velez,Velez1744.n3075.e01,Velez1744.n3075.sg01,Velez1744.n3075.sg01.s99,X,diem alicui scribere,,"chamar a juizo, ou citar para armar demanda",
de,lilaLemma:97932,Faria,Faria1994.n08711.e01,Faria1994.n08711.sg01,Faria1994.n08711.sg01.s09,9,"diem de die T. Lív. 5, 48, 7 «um dia depois do outro» de dia em dia.",,,
dies,lilaLemma:99334,Fonseca,Fonseca1798.n08758.e01,Fonseca1798.n08758.sg01,Fonseca1798.n08758.sg01.s99,X,diem fungi,Plaut,Morrer,
dies,lilaLemma:99334,Fonseca,Fonseca1798.n08758.e01,Fonseca1798.n08758.sg01,Fonseca1798.n08758.sg01.s99,X,diem obire,Cic,Morrer,
dies,lilaLemma:99334,Fonseca,Fonseca1798.n08758.e01,Fonseca1798.n08758.sg01,Fonseca1798.n08758.sg01.s99,X,diem supremum explere,Tac,Morrer,
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,dies critici uel crisimi,,"dias, em que os Medicos julgaõ das doenças","à Crisis, id est, judicium"
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,dies Lunae,,2. feira,
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,dies Solis,,Domingo,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s08,8,dis aliter uisum,Virg,"Os deuses tiveram por bem outra coisa, resolveram d’outro modo",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,diutius in his locis esse,Sall,Morar por mais tempo neste logar,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,dixeram et præ me tuleram…,Fronto,"Eu tinha dicto, e me havia gabado…",
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s09,9,dixisse fertur,Phaed,Refere-se que elle dissera,
do,lilaLemma:99970,Velez,Velez1744.n1100.e01,Velez1744.n1100.sg01,Velez1744.n1100.sg01.s02,2,"do tibi hoc laudi, uitio, & c",,"attribuo-vos, ou imputo-vos isto a louvor, a vicio, etc",
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s02,2,do uobis esse multos,,Concedo-vos que há muitos,
do,lilaLemma:99970,Faria,Faria1994.n10264.e01,Faria1994.n10264.sg01,Faria1994.n10264.sg01.s10,10,"do, dico, addico - “dou a sentença, declaro o direiro e confirmo a vontade das partes”.",,,
atque,lilaLemma:90490,Velez,Velez1744.n0041.e01,Velez1744.n0041.sg01,Velez1744.n0041.sg01.s99,X,"doctus, ac iustus",,"douto, e justo",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,dolendum est tibi,Hor,Deves-te magoar,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,dolopes Philippi erant,Liv,"Os Dolopos estavam do lado de Philippe, eram alliados de Philippe",
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,"domi adsitis, facite",Ter,Fazei por estar em casa,
uel,lilaLemma:129695,Faria,Faria1994.n33384.e01,Faria1994.n33384.sg01,Faria1994.n33384.sg01.s05,5,"domus vel optima, notissima quidem certe Cíc. Verr. 4, 3 «talvez a melhor casa, mas certamente a mais conhecida».",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,dum ero,Cic,"Em quanto eu existir, ou viver",
aliquis,lilaLemma:91108,Faria,Faria1994.n01560.e01,Faria1994.n01560.sg01,Faria1994.n01560.sg01.s01,1,"dum modo aliquis C ic. At. 10, 15, 3 «contanto que haja alguém».",,,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,dum tempus tulit,Ter,Emquanto o tempo permittiu-lhe,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s06,6,dum tibi meæ litteræ ueniant,Cic,Até que te chegue á mão a minha carta,
dum,lilaLemma:100236,Velez,,,Velez1744.n1123.sg01.s01,1,dummodo,"Adv. ex dum, et modò",com tanto que,
modo,lilaLemma:113289,Velez,,,Velez1744.n1123.sg01.s01,1,dummodo,"Adv. ex dum, et modò",com tanto que,
ut,lilaLemma:130906,Faria,Faria1994.n33117.e11,Faria1994.n33117.sg11,Faria1994.n33117.sg11.s03,3,"Dumnorigi custodes ponit ut, quae agat, quibuscum loquatur, scire possit Cés. B. Gal. 1, 20, 6 “César põe guardas para vigiar a Dunorige, para que possa saber o que ele faz e com quem fala”; Cíc. Verr. 4, 32.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s06,6,duplex memoria prodita est de interitu…,Nep,Correm duas interpretações á cêrca da sua morte…,
ex,lilaLemma:101716,Cardoso,Cardoso1570.n06473.e01,Cardoso1570.n06473.sg01,Cardoso1570.n06473.sg01.s01,1,e coelo cedidit Cato,,,
ex,lilaLemma:101716,Velez,Velez1744.n1130.e01,Velez1744.n1130.sg01,Velez1744.n1130.sg01.s01,1,"e contrario, uel e diuerso",,pelo contrario,
res,lilaLemma:121868,Velez,Velez1744.n2971.e01,Velez1744.n2971.sg01,Velez1744.n2971.sg01.s99,X,e re nata,,conforme a occasiaõ,
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,e re nata,Ter,"Opportunamente, segundo a occasiaõ, que se offerece",
ex,lilaLemma:101716,Velez,Velez1744.n1130.e01,Velez1744.n1130.sg01,Velez1744.n1130.sg01.s01,1,e regione,,defronte,
ut,lilaLemma:130906,Faria,Faria1994.n33117.e11,Faria1994.n33117.sg11,Faria1994.n33117.sg11.s02,2,"ea celeritate atque eo impetu milites ierunt.... ut hostes impetum legionum atque equitum sustinere non possent Cés. B. Gal. 5, 18, 5 ‘Os soldados avançaram com tal rapidez e com tal impetuosidade... que os inimigos não puderam sustentar o embate das legiões e da cavalaria’; idque natura loci sic muniebatur ut magna ad ducendum bellum daret facultatem Cés. B. Gal. 1, 38, 4 “e a referida cidade era de tal maneira defendida pela natureza do terreno que havia uma grande possibilidade de prolongar a guerra”; Cés. B. Gal. 1, 39, 1; Cíc. Arch. 17.",,,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s12,12,ea data nobis sors erat,Liv,Assim tinha sido regulada a nossa sorte,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s10,10,ea quæ humori extrahendo sunt,Cels,As coisas que fazem suppurar,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,eæ res quæ sunt,Cic,As coisas que existem realmente,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s06,6,eamdem fortunam tulit Camulogenus,Cæs,Camulogeno teve a mesma sorte,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s08,8,eatenus habemus præcipiendum,Colum,São estes os preceitos que damos,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s03,3,ecquid in mentem est tibi…?,Plaut,Acaso não te vem ao espirito…,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s06,6,egestas facile habetur,Sall,Leva-se com resignação a pobresa,
ipse,lilaLemma:108945,Velez,Velez1744.n1846.e01,Velez1744.n1846.sg01,Velez1744.n1846.sg01.s01,1,"ego ipse, tu ipse, ille ipse",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,ego sum qui sum,Hier,Eu sou quem sou,
ut,lilaLemma:130906,Faria,Faria1994.n33117.e11,Faria1994.n33117.sg11,Faria1994.n33117.sg11.s07,7,"ego, ut contendere durum cum victore, sequor Hor. Sát. 1, 9, 42 “quanto a mim, como é difícil lutar com o vencedor, sigo”.",,,
qui,lilaLemma:121354,Faria,Faria1994.n26549.e01,Faria1994.n26549.sg01,Faria1994.n26549.sg01.s04,4,"egomet, quí sero Graecas litteras attigisem Cíc De Or. 1, 82 ‘eu mesmo, se bem que me tenha aproximado das letras gregas tardiamente’.",,,
genus,lilaLemma:104504,Fonseca,Fonseca1798.n12736.e01,Fonseca1798.n12736.sg01,Fonseca1798.n12736.sg01.s99,X,eius generis homines,Cic,"A gente desta qualidade, deste caracter",
grauis,lilaLemma:104903,Faria,Faria1994.n13918.e01,Faria1994.n13918.sg01,Faria1994.n13918.sg01.s06,6,"ellebori graves Verg. G. 3, 451 «o eléboro fétido».",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,"en erit unquam ille dies, mihi quum liceat…?",Virg,Virá jamais aquelle dia em que me seja permittido…?,
enim,lilaLemma:101119,Velez,Velez1744.n1179.e01,Velez1744.n1179.sg01,Velez1744.n1179.sg01.s01,1,enimuero,,na verdade,
magis,lilaLemma:111271,Faria,Faria1994.n18702.e01,Faria1994.n18702.sg01,Faria1994.n18702.sg01.s06,6,eo magis Cíc. Verr. 3. 1 “tanto mais”:,,,
castra,lilaLemma:138599,Faria,Faria1994.n05136.e01,Faria1994.n05136.sg01,Faria1994.n05136.sg01.s05,5,"Epicuri castra Cíc. Fam. 9, 20, 1 «a escola de Epicuro».",,,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,epistola erat lata Romam,Fronto,A carta tinha sido levada a Roma,
manus,lilaLemma:111585,Velez,Velez1744.n2058.e01,Velez1744.n2058.sg01,Velez1744.n2058.sg01.s02,2,"epistola, uel litterae mea manu",,carta de minha letra,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s10,10,equus non tibi hereditate uenit,Cic,Este cavallo não te coube por herança,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,erat mons saxeus inter…,Sall,Havia uma penedia entre…,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,erat tum honos eloquentiæ,Cic,A eloquencia estava então no galarim,
qui,lilaLemma:121354,Faria,Faria1994.n26549.e01,Faria1994.n26549.sg01,Faria1994.n26549.sg01.s05,5,"eripiunt aliis quod aliis largiantur Cíc. Of. 1, 43 ‘tiram a uns a fim de dar a outros’.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,erit ubi te ulciscar,Plaut,"Haverá uma occasião em que me vingue de ti, ou acharei um meio de me vingar de ti",
an,lilaLemma:88828,Fonseca,Fonseca1798.n01626.e01,Fonseca1798.n01626.sg01,Fonseca1798.n01626.sg01.s99,X,"errauit, an potius insaniuit?",Cic,"Elle errou, ou mais de pressa enlouqueceo?",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s07,7,esne ab illo milite?,Plaut,És escravo d’aquelle soldado?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,esse ab aliquo,Cic,Ser do partido ou opinião de alguem,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s10,10,esse ad aluum crudam,Cato,Ser bom contra as más digestões,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s10,10,esse ad omne anni tempus,Cic,Servir para todas as estações do anno,
