lemma,prefix,fullEntry
peto,Fonseca,"<b>Peto</b> -<b>is</b> -<b>ivi</b> -<b>itum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; pedir. <br> <b>2</b> &ensp; requerer, demandar em juizo. <br> <b>3</b> &ensp; acommetter, assaltar, investir. <br> <b>4</b> &ensp; ir, caminhar, demandar algum lugar. <br> <b>5</b> &ensp; <small>Virg.</small> &ensp; desejar. <br> <b>6</b> &ensp; <small>Hor.</small> &ensp; procurar, buscar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>petere aliquem dextra &ensp; <small><small>Virg</small></small> &ensp; <small>Pegar na mão direita a alguem</small> <br> petere aliquem lapidibus &ensp; <small><small>Cic</small></small> &ensp; <small>Apedrejar alguem</small> <br> petere consulatum &ensp; <small><small>Cic</small></small> &ensp; <small>Pertender a dignidade de Consul</small> <br> petere iugulum &ensp; <small><small>Cic</small></small> &ensp; <small>Procurar a morte</small> <br> petere poenas ab aliquo &ensp; <small><small>Cic</small></small> &ensp; <small>Procurar o castigo de alguem</small> </p>"
petorritum,Fonseca,<b>Petorritum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
pezicae,Fonseca,<b>Pezitae</b> <small>l</small> -<b>arum</b> <small>l</small> <br> <small>f. plur.</small>
pager,Fonseca,<b>Phagrus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
phalangium,Fonseca,<b>Phalangium</b> -<b>ii</b> <br> <small>n.</small>
pharicum,Fonseca,<b>Pharicum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
phu,Fonseca,<b>Phu</b> <br> <small>interj.</small>
physica,Fonseca,<b>Physica</b> -<b>orum</b> <br> <small>n. plur.</small>
pigneratus,Fonseca,<b>Pignoratus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
pignero,Fonseca,<b>Pignoro</b> <small>l</small> -<b>as</b> <small>l</small> -<b>avi</b> -<b>atum</b> -<b>are</b>
pigneror,Fonseca,<b>Pignoror</b> <small>l</small> -<b>aris</b> <small>l</small> -<b>atus sum</b> -<b>ari</b>
pinnoteres,Fonseca,<b>Pinnotheres</b> -<b>is</b> <br> <small>m.</small>
pinso,Fonseca,<b>Pinso</b> -<b>is</b> -<b>ire</b>
pistacium,Fonseca,<b>Pistacium</b> <small>l</small> -<b>ii</b> <small>l</small> <br> <small>n.</small>
plancus,Fonseca,<b>Plancus</b> -<b>i</b> <br> <small>m.</small>
platanus,Fonseca,<b>Platanus</b> -<b>us</b> <br> <small>f.</small>
ploxemus,Fonseca,<b>Ploxenus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
poetica,Fonseca,<b>Poetice</b> -<b>es</b> <br> <small>f.</small>
pollinctor,Fonseca,<b>Pollinctor</b> <small>l</small> -<b>oris</b> <small>l</small> <br> <small>m.</small>
polycnemon,Fonseca,<b>Polycnemon</b> -<b>i</b> <br> <small>n.</small>
pono,Fonseca,"<b>Pono</b> -<b>is</b> -<b>osui</b> -<b>ositum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; pôr, collocar, situar, & c. <br> <b>2</b> &ensp; propôr. <br> <b>3</b> &ensp; deixar, omittir, depôr. <br> <b>4</b> &ensp; edificar. <br> <b>5</b> &ensp; <small>Virg.</small> &ensp; plantar. <br> <b>6</b> &ensp; reclinar, encostar. <br> <b>7</b> &ensp; <small>Flor.</small> &ensp; presentar, pôr diante na meza. <br> <b>8</b> &ensp; <small>Ovid.</small> &ensp; enterrar, sepultar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>ponere barbam &ensp; <small><small>Hor</small></small> &ensp; <small>Rapar, ou fazer a barba</small> <br> ponere capillos &ensp; <small><small>Ovid</small></small> &ensp; <small>Pentear, concertar os cabellos</small> <br> ponere Deum coloribus &ensp; <small><small>Hor</small></small> &ensp; <small>Pintar hum idolo</small> <br> ponere uitia &ensp; <small><small>Cic</small></small> &ensp; <small>Deixar os vicios</small> <br> uenti posuere &ensp; <small><small>Virg</small></small> &ensp; <small>Acalmárão os ventos</small> </p>"
publicus,Fonseca,<b>Poplicus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>* Plaut.</small> &ensp; publico. </p>
populneus,Fonseca,<b>Populnus</b> -<b>a</b> -<b>um</b>
populus,Fonseca,"<b>Populus</b> -<b>i</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; povo. <br> <b>2</b> &ensp; <small>Col.</small> &ensp; qualquer ajuntamento, ou multidão. </p>"
portatus,Fonseca,<b>Portatus</b> -<b>a</b> -<b>um</b>
Portunalia,Fonseca,<b>Portunalia</b> <small>l</small> -<b>ium</b> <small>l</small> <br> <small>n. plur.</small>
posia,Fonseca,<b>Posia</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
possum,Fonseca,"<b>Possiem</b> -<b>ies</b> -<b>iet</b> <br> <small>Plaut. por Possim, is, it.</small>"
possum,Fonseca,<b>Possum</b> <b>potes</b> <b>potui</b> <b>posse</b>
postmodum,Fonseca,<b>Postmodum</b> <br> <small>adv.</small>
potamantis,Fonseca,<b>Potamitis</b> <small>l</small> -<b>idis</b> <small>l</small> <br> <small>f.</small>
potens,Fonseca,<b>Potens</b> -<b>entis</b> <br> <small>subst. m.</small>
possum,Fonseca,"<b>Potessem</b> -<b>es</b> <small>& c.</small> -<b>et</b> <br> <small>Plaut. por Possem, es, et, & c.</small>"
potissime,Fonseca,<b>Potissimum</b> <br> <small>adv.</small>
praefiscini,Fonseca,<b>Praefiscini</b> <small>l</small>
praegnans,Fonseca,<b>Praegnas</b> -<b>atis</b> <br> <small>omn. gen.</small>
praestega,Fonseca,<b>Praesterga</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
praestigia,Fonseca,<b>Praestigia</b> -<b>orum</b> <br> <small>n. plur. * Cic.</small> <br> <small>v. Praestigiae.</small>
praeterbito,Fonseca,<b>Praeterbito</b> -<b>is</b> -<b>ere</b>
pragmaticus,Fonseca,<b>Pragmaticus</b> -<b>i</b> <br> <small>m.</small>
primitus,Fonseca,<b>Primitus</b> <br> <small>adv.</small>
primum,Fonseca,<b>Primum</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; primeiramente. </p>
primus,Fonseca,"<b>Primus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; primeiro, principal. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>a primo &ensp; <small><small>Cic</small></small> &ensp; <small>Desde o principio</small> </p>"
priuatus,Fonseca,<b>Privatus</b> -<b>a</b> -<b>um</b> <br> <small>part. de Privo.</small>
pro,Fonseca,"<b>Pro</b> <br> <small>prep. de ablat.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; por diante, por causa, em consideração, em lugar, por, em, como, segundo, conforme, em vez de, no tempo, sobre, a favor. </p>"
procidentia,Fonseca,<b>Procidentia</b> -<b>ium</b> <br> <small>n. plur.</small>
profluens,Fonseca,<b>Profluens</b> -<b>entis</b> <br> <small>omn. gen.</small>
pro2,Fonseca,<b>Proh</b> <small>l</small>
prohibeo,Fonseca,"<b>Prohibessim</b> -<b>is</b> -<b>it</b> <br> <small>Plaut. por Prohibuerim, is, it.</small>"
proinde,Fonseca,<b>Proinde</b> <br> <small>adv.</small>
prolocutor,Fonseca,<b>Proloquutor</b> <small>l</small> -<b>oris</b> <small>l</small> <br> <small>m.</small>
promisce,Fonseca,<b>Promiscue</b> <br> <small>adv.</small>
promiscuus,Fonseca,<b>Promiscus</b> -<b>a</b> -<b>um</b>
prompto,Fonseca,<b>Promto</b> <small>l</small> -<b>as</b> <small>l</small> -<b>avi</b> -<b>atum</b> -<b>are</b>
prosecutus,Fonseca,<b>Prosequutus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
psychrolutes,Fonseca,<b>Psychrolutes</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>m.</small>
publicus,Fonseca,"<b>Publicus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; publico, vulgar, do publico, commum, do povo. <br> <b>2</b> &ensp; <small>Ovid.</small> &ensp; ordinario, de pouco valor, ou artificio. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>publica fides &ensp; <small><small>Sall</small></small> &ensp; <small>Passaporte, salvoconduto</small> <br> publica uerba &ensp; <small><small>Ovid</small></small> &ensp; <small>Cumprimentos, palavras de ceremonia</small> <br> publicum omnium est &ensp; <small><small>Plin</small></small> &ensp; <small>He commum a todos</small> </p>"
pugillar,Fonseca,<b>Pugillare</b> <small>l</small> -<b>is</b> <small>l</small> <br> <small>n.</small>
pulchritas,Fonseca,<b>Pulchritas</b> -<b>atis</b> <br> <small>f.</small>
puleium,Fonseca,<b>Pulejum</b> -<b>i</b> <br> <small>n.</small>
punio,Fonseca,<b>Punior</b> -<b>iris</b> -<b>itus sum</b> -<b>iri</b> <br> <small>pass.</small>
putesco,Fonseca,<b>Putisco</b> <small>l</small> -<b>is</b> <small>l</small> -<b>scere</b>
puto,Fonseca,"<b>Puto</b> -<b>as</b> -<b>avi</b> -<b>atum</b> -<b>are</b>   <p> <b>1</b> &ensp; <small>Virg.</small> &ensp; podar a vinha. <br> <b>2</b> &ensp; <small>Col.</small> &ensp; limpar as arvores, cortar-lhes os ramos seccos, e inuteis. <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; imaginar, meditar, considerar. <br> <b>4</b> &ensp; estimar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>putare aliquem in aliquo numero &ensp; <small><small>Cic</small></small> &ensp; <small>Estimar alguem, fazer delle apreço</small> <br> putare cum aliquo argumentis &ensp; <small><small>Cic</small></small> &ensp; <small>Disputar com alguem</small> <br> putare rationem cum aliquo &ensp; <small><small>Varr</small></small> &ensp; <small>Ajustar, ou liquidar contas com alguem</small> <br> putare rationem secum &ensp; <small><small>Plaut</small></small> &ensp; <small>Considerar, meditar</small> </p>"
pyctes,Fonseca,<b>Pyctes</b> -<b>ae</b> <br> <small>m.</small>
pyrrhopoecilos,Fonseca,<b>Pyropoecilus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
pyrricha,Fonseca,<b>Pyrrhice</b> -<b>es</b> <br> <small>f.</small>
qua,Fonseca,"<b>Qua</b> <br> <small>ablat.</small>   <p> <b>1</b> &ensp; <small>sc. ratione, via, regione, parte Cic.</small> &ensp; por que parte? de que modo? de que sorte? pela parte que. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>qua paterna gloria, qua sua insignis &ensp; <small><small>Liv</small></small> &ensp; <small>Illustre tanto pela gloria dos seus maiores, como pela sua propria</small> </p>"
quadringeni,Fonseca,<b>Quadringenteni</b> -<b>ae</b> -<b>a</b>
quis,Fonseca,"<b>Quae</b> <small>& c.</small> <b>quaecumque</b> <br> <small>v. Quis, quicumque, & c.</small>"
quaero,Fonseca,"<b>Quaero</b> -<b>is</b> -<b>sivi</b> -<b>situm</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; buscar, procurar. <br> <b>2</b> &ensp; informar-se. <br> <b>3</b> &ensp; devassar. <br> <b>4</b> &ensp; julgar, ser juiz em causas crimes. <br> <b>5</b> &ensp; disputar, questionar. <br> <b>6</b> &ensp; adquirir, ajuntar, grangear. </p>"
qualibeat,Fonseca,<b>Quamlubet</b> <small>l</small> <br> <small>adv.</small>
quantus,Fonseca,"<b>Quantus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; quanto, quaõ grande. <br> <b>2</b> &ensp; qual? <br> <b>3</b> &ensp; taõ grande que. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>quanti est? &ensp; <small><small>Ter</small></small> &ensp; <small>Quanto val? que preço tem?</small> </p>"
qua,Fonseca,<b>Quaque</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>* Cic.</small> &ensp; por qualquer parte. </p>
que,Fonseca,"<b>Que</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; e, ainda, tambem. </p>"
querela,Fonseca,<b>Querella</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
querneus,Fonseca,<b>Quernus</b> -<b>a</b> -<b>um</b>
qui,Fonseca,"<b>Qui</b> <b>quae</b> <b>quod</b> <b>cujus</b> <small>gen</small> <b>cui</b> <small>dat</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; quem, que, qual. </p>"
qui,Fonseca,<b>qui</b> <small>l</small> <b>quae</b> <small>l</small> <b>quod</b> <b>quid</b> <small>l</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; quem? qual? algum? <br> <b>1</b> &ensp; <small>Cic.</small> &ensp; quem? qual? algum? </p>
quia,Fonseca,<b>Quia</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; porque. </p>
quidam,Fonseca,<b>Quidam</b> <b>quaedam</b> <b>quoddam</b> <b>quiddam</b> <small>l</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; hum certo. </p>
quidem,Fonseca,<b>Quidem</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; na verdade. </p>
quinarius,Fonseca,<b>Quinarius</b> -<b>ii</b> <br> <small>m.</small>
quinquepertitus,Fonseca,<b>Quinquepertitus</b> -<b>a</b> -<b>um</b>
quis,Fonseca,<b>Quis</b> <b>quae</b> <b>quod</b> <b>quid</b> <small>l</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; quem? qual? algum? <br> <b>1</b> &ensp; <small>Cic.</small> &ensp; quem? qual? algum? </p>
quisquam,Fonseca,"<b>Quisquam</b> <b>quaequam</b> <b>quisquam</b> <small>l</small> <b>quodquam</b> <b>quidquam</b> <small>l</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; algum, alguem, qualquer. </p>"
quisque,Fonseca,<b>Quisque</b> <b>quaeque</b> <b>quodque</b> <b>quidque</b> <small>l</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; qualquer. <br> <b>2</b> &ensp; cada hum. </p>
cum,Fonseca,<b>Qum</b> <br> <small>v. Cum.</small>
qua,Fonseca,"<b>Quo</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; para onde. <br> <b>2</b> &ensp; quanto. <br> <b>3</b> &ensp; porque, para que. <br> <b>4</b> &ensp; <small>Nep.</small> &ensp; pelo que, por cuja causa. <br> <b>5</b> &ensp; <small>Ovid.</small> &ensp; do modo que, como. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>quo gentium fugiam? &ensp; <small><small>Plaut</small></small> &ensp; <small>Para que parte do mundo fugirei?</small> </p>"
quod,Fonseca,"<b>Quod</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; porque, que, para que, por quanto, mais quanto. </p>"
cum,Fonseca,<b>Quom</b> <br> <small>v. Cum.</small>
qua2,Fonseca,<b>Quoque</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tambem. </p>
quorsum,Fonseca,<b>Quorsus</b> <br> <small>adv. Cic.</small> <br> <small>v. Quorsum.</small>
ratio,Fonseca,"<b>Ratio</b> -<b>onis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; razão, entendimento. <br> <b>2</b> &ensp; consideração, cuidado. <br> <b>3</b> &ensp; motivo, causa, pretexto. <br> <b>4</b> &ensp; meio, modo, methodo, costume. <br> <b>5</b> &ensp; conta, calculo. <br> <b>6</b> &ensp; regra, medida, proporçaõ. <br> <b>7</b> &ensp; negocio, commercio, sociedade. <br> <b>8</b> &ensp; razão, prova. <br> <b>9</b> &ensp; resoluçaõ, parecer, determinaçaõ. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>habere rationem alicuius in comitiis &ensp; <small><small>Liv</small></small> &ensp; <small>Propôr alguem para ser eleito em alguma assemblea</small> <br> ratio nauigii tum iacebat &ensp; <small><small>Lucr</small></small> &ensp; <small>Fazia-se entaõ pouco caso da navegaçaõ</small> <br> ratio quae tibi cum illo intercedit? &ensp; <small><small>Cic</small></small> &ensp; <small>Que negocio tens tu com elle?</small> <br> ratio rei familiaris habenda est &ensp; <small><small>Cic</small></small> &ensp; <small>He preciso vigiar sobre o bom successo dos seus negocios</small> </p>"
redemptio,Fonseca,<b>Redemtio</b> <small>l</small> -<b>onis</b> <small>l</small> <br> <small>f.</small>
redemptus2,Fonseca,<b>Redemtus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b> <br> <small>Cic. part. de Redimo.</small>
rediuiuus,Fonseca,<b>Redivivus</b> -<b>a</b> -<b>um</b>
refero,Fonseca,"<b>Refero</b> -<b>fers</b> -<b>tulli</b> -<b>latum</b> -<b>erre</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tornar a trazer, ou a levar. <br> <b>2</b> &ensp; contar, referir, relatar, propor, representar. <br> <b>3</b> &ensp; dirigir, encaminhar a algum fim. <br> <b>4</b> &ensp; contar, entremetter no numero. <br> <b>5</b> &ensp; <small>Virg.</small> &ensp; arremedar, assimilhar, imitar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>referre alicui fructum diligentiae &ensp; <small><small>Cic</small></small> &ensp; <small>Recompensar a alguem a sua diligencia</small> <br> si forte refers &ensp; <small><small>Ovid</small></small> &ensp; <small>Se acaso te lembras</small> </p>"
reiculus,Fonseca,<b>Rejiculus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
relinquo,Fonseca,"<b>Relinquo</b> -<b>is</b> -<b>iqui</b> -<b>ictum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; deixar, abandonar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>relinquere aes alienum &ensp; <small><small>Cic</small></small> &ensp; <small>Morrer individado</small> <br> relinquere Diis, uotisque &ensp; <small><small>Ovid</small></small> &ensp; <small>Remetter tudo á Divina Providencia</small> </p>"
renisus,Fonseca,<b>Renixus</b> <small>l</small> -<b>us</b> <small>l</small> <br> <small>m.</small>
res,Fonseca,"<b>Res</b> <b>rei</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; cousa. <br> <b>2</b> &ensp; negocio. <br> <b>3</b> &ensp; utilidade. <br> <b>4</b> &ensp; interesse. <br> <b>5</b> &ensp; fazenda, bens da fortuna. <br> <b>6</b> &ensp; herança, patrimonio. <br> <b>7</b> &ensp; modo, occasiaõ. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>e re nata &ensp; <small><small>Ter</small></small> &ensp; <small>Opportunamente, segundo a occasiaõ, que se offerece</small> <br> pro re nata &ensp; <small><small>Cic</small></small> &ensp; <small>Opportunamente, segundo a occasiaõ, que se offerece</small> <br> re &ensp; <small><small>Cic</small></small> &ensp; <small>Effectivamente, na realidade</small> <br> reipsa &ensp; <small><small>Cic</small></small> &ensp; <small>Effectivamente, na realidade</small> <br> rem augere &ensp; <small><small>Cic</small></small> &ensp; <small>Enriquecer-se</small> <br> rem male gerere &ensp; <small><small>Hor</small></small> &ensp; <small>Manejar mal os seus negocios</small> <br> rerum potiri &ensp; <small><small>Liv</small></small> &ensp; <small>Ter a suprema authoridade</small> <br> res familiaris &ensp; <small><small>Cic</small></small> &ensp; <small>Fazenda, bens da casa</small> <br> res Romana &ensp; <small><small>Liv</small></small> &ensp; <small>Exercito Romano</small> <br> reuera &ensp; <small><small>Cic</small></small> &ensp; <small>Effectivamente, na realidade</small> </p>"
respicio,Fonseca,<b>Respicio</b> -<b>is</b> -<b>exi</b> -<b>ectum</b> -<b>ere</b>
retrorsus,Fonseca,<b>Retrorsus</b> <br> <small>adv.</small>
rex,Fonseca,"<b>rex</b> -<b>egis</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; rei. <br> <b>2</b> &ensp; <small>Hor.</small> &ensp; grande senhor. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>rex fluuiorum &ensp; <small><small>Virg</small></small> &ensp; <small>O maior dos rios</small> <br> rex pueritiae &ensp; <small><small>Hor</small></small> &ensp; <small>Pedagogo de hum menino</small> <br> rex sacrorum &ensp; <small><small>Cic</small></small> &ensp; <small>O que fazia os sacrificios, que tocavaõ aos Reis</small> </p>"
rhapeion,Fonseca,<b>Rhaphejon</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
raedarius,Fonseca,<b>Rhedarius</b> -<b>ii</b> <br> <small>m.</small>
rhetorica,Fonseca,<b>Rhetorica</b> -<b>ae</b> <br> <small>f.</small>
rhetorica,Fonseca,<b>Rhetorice</b> -<b>es</b> <br> <small>f.</small>
rhetoricus,Fonseca,<b>Rhetoricus</b> -<b>a</b> -<b>um</b>
rumpia,Fonseca,<b>Rhomphea</b> -<b>ae</b>
ricinium,Fonseca,<b>Ricinum</b> -<b>i</b> <br> <small>n.</small>
ridiculus,Fonseca,<b>Ridiculus</b> -<b>a</b> -<b>um</b> -<b>issimus</b> <small>*</small> <small>Plaut</small> -<b>osissimus</b> <small>l</small>
rumpotinus,Fonseca,<b>Rumpotinus</b> -<b>i</b> <br> <small>m.</small>
rursus,Fonseca,<b>Rursus</b> <br> <small>adv.</small>
sabbatum,Fonseca,<b>Sabbatum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
sacrificus,Fonseca,<b>Sacrificus</b> -<b>i</b> <br> <small>m.</small>
saepe,Fonseca,"<b>Saepe</b> <small>Cic</small> -<b>pius</b> <small>Sall</small> -<b>pissime</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; amiude, muitas vezes. </p>"
saligneus,Fonseca,<b>Saligneus</b> -<b>a</b> -<b>um</b>
salsamentarius,Fonseca,<b>Salsamentarius</b> -<b>ii</b> <br> <small>m.</small>
sancitus,Fonseca,<b>Sanctus</b> -<b>a</b> -<b>um</b> -<b>ctior</b> -<b>ctissimus</b>
sandaraca,Fonseca,<b>Sandaracha</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
sandaracatus,Fonseca,<b>Sandarachatus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
sandyx,Fonseca,<b>Sandyx</b> <small>l</small> -<b>ycis</b> <small>l</small> <br> <small>f.</small>
sane,Fonseca,<b>Sane</b> <small>Hor</small> -<b>nius</b> <br> <small>adv.</small>
saperda,Fonseca,<b>Saperda</b> -<b>ae</b> <br> <small>f.</small>
scamonia,Fonseca,<b>Scammonia</b> <small>&</small> -<b>ae</b> <small>&</small> <br> <small>f.</small>
scaenicus,Fonseca,<b>Scenicus</b> -<b>i</b> <br> <small>m.</small>
scio,Fonseca,<b>Scin</b> <br> <small>Ter. por Scisne?</small>   <p> <b>1</b> &ensp; sabes tu? </p>
scio,Fonseca,"<b>Scio</b> -<b>is</b> -<b>ivi</b> -<b>itum</b> -<b>ire</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; saber, conhecer, estar instruido. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>certe scire &ensp; <small><small>Cic</small></small> &ensp; <small>Saber com certeza</small> <br> certo scire &ensp; <small><small>Cic</small></small> &ensp; <small>Saber com certeza</small> <br> certum scire &ensp; <small><small>Cic</small></small> &ensp; <small>Saber com certeza</small> <br> scire fidibus &ensp; <small><small>Ter</small></small> &ensp; <small>Saber tocar instrumento de cordas</small> <br> scire Graece luculenter &ensp; <small><small>Cic</small></small> &ensp; <small>Saber com perfeiçaõ a lingua Grega</small> </p>"
scobis,Fonseca,<b>Scobs</b> <small>l</small> -<b>obis</b> <small>l</small> <br> <small>m. Vitr. f. Col.</small>
scomber,Fonseca,<b>Scombrus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
scribo,Fonseca,"<b>Scribo</b> -<b>is</b> -<b>psi</b> -<b>ptum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; escrever. <br> <b>2</b> &ensp; compôr, fazer huma obra em prosa, ou em verso. <br> <b>3</b> &ensp; <small>Plin.</small> &ensp; pintar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>scribere alicui nummos &ensp; <small><small>Plaut</small></small> &ensp; <small>Dar a alguem huma letra de cambio, ou hum bilhete para cobrar dinheiro</small> <br> scribere milites &ensp; <small><small>Liv</small></small> &ensp; <small>Fazer levas de soldados</small> <br> scribere notis &ensp; <small><small>Quinct</small></small> &ensp; <small>Escrever em cifra, ou com caracteres de abbreviaçaõ</small> <br> scribere seruo libertatem &ensp; <small><small>Ulp</small></small> &ensp; <small>Dar carta de alforria ao escravo</small> <br> scribere stigmata fugitiuo &ensp; <small><small>Quinct</small></small> &ensp; <small>Fazer marcar hum escravo fugitivo</small> <br> scribere supplementum legionibus &ensp; <small><small>Cic</small></small> &ensp; <small>Fazer reclutas para as legiões</small> </p>"
scrobis,Fonseca,<b>Scrobs</b> <small>&</small> -<b>obis</b> <small>&</small> <br> <small>m. Col. f. Virg.</small>
scytale,Fonseca,<b>Scytale</b> -<b>es</b> <br> <small>f.</small>
scytale,Fonseca,<b>Scytale</b> <small>l</small> -<b>es</b> <small>l</small> <br> <small>f.</small>
sed,Fonseca,"<b>Sed</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; mas, porém. </p>"
seductus,Fonseca,<b>Seductus</b> -<b>a</b> -<b>um</b> <br> <small>Cic. part. de Seduco.</small>
semiclausus,Fonseca,<b>Semiclusus</b> <small>&</small> -<b>a</b> <small>&</small> -<b>um</b>
seminex,Fonseca,<b>Seminex</b> <small>l</small> -<b>ecis</b> <small>l</small> <br> <small>omn. gen.</small>
semper,Fonseca,<b>Semper</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; sempre. </p>
senatus,Fonseca,"<b>Senatus</b> -<b>us</b> -<b>i</b> <small>l</small> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; senado, ordem dos Senadores. <br> <b>2</b> &ensp; lugar em que se ajuntavaõ os Senadores. </p>"
seorsum,Fonseca,<b>Seorsus</b> <br> <small>adv.</small>
Seplasia,Fonseca,<b>Seplasia</b> -<b>ae</b> <br> <small>f.</small>
sepositus,Fonseca,<b>Sepostus</b> -<b>a</b> -<b>um</b> <br> <small>Sil. Ital.</small> <br> <small>v. Sepositus.</small>
