lemma,prefix,fullEntry
aut,Faria,"<b>aut</b> <br> <small>conj.</small> <br> <small>Obs.: Aut é uma conj. disjuntiva que serve para distinguir dois objetos ou duas idéias das quais uma deve excluir a outra. Vem frequentemente reforçada por um advérbio: aut omnino, ou ao menos Cíc. Br. 65; aut potius, ou antes Cíc. Verr. 3, 113; aut fortasse, ou talvez Cíc. Agr. 2, 51; aut denique, ou enfim Cíc. Arch. 12, etc.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Ou, ou então: &ensp; <small></small> <br> <b>2</b> &ensp; <small></small> &ensp; Ou senão, ou do contrário &ensp; <small>C. Nep. Epam.4, 3.</small> <br> <b>3</b> &ensp; <small></small> &ensp; aut .. aut; ou ... ou; ou ... ou então; ou ... pelo menos &ensp; <small>Cíc. Caec. 57; Cíc. Tusc. 3, 38.</small> <br> <b>4</b> &ensp; <small>Depois de negação</small> &ensp; Nem &ensp; <small>Ces. B. Civ. 3, 61, 2.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>nolebas aut non audebas Cíc. Quinct. 39 «tu não querias. ou então não ousavas» </p>"
autem,Faria,"<b>autem</b> <br> <small>conj.</small> <br> <small>Obs.: Autem, formado de aut mais a enclítica -em, coloca-se geralmente depois da primeira pa1avra da frase, e serve para indicar uma oposição atenuada, constituindo como que uma conjunção adversativa fraca.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Por outro lado, ora, no entanto &ensp; <small>Ces. B. Gal. 1, 37, 3; Cíc. Phil. 1, 29.</small> </p>"
bellum,Faria,"<b>bellum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Guerra &ensp; <small>Cíc. Verr. 5, 124.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Combate, batalha &ensp; <small>T. Liv. 8, 10, 7.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado-No plural</small> &ensp; exércitos &ensp; <small>Ov. Met. 12, 24.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado-Subs. pr.</small> &ensp; Guerra &ensp; <small>divindade Verg. En. 1, 294.</small> </p>"
bene,Faria,"<b>bene</b> <br> <small>adv.</small> <br> <small>Obs.: comp. melìus, superl.: optìme.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio e geral:</small> &ensp; bem. Junto a verbos e advérbios, reforçando-lhes o sentido &ensp; <small>Cíc. C. M. 57; Cic. Sest. 23; Verr. 2, 169.</small> <br> <b>2</b> &ensp; <small>II-Em expressões idiomáticas</small> &ensp; <small></small> <br> <b>3</b> &ensp; <small>II-Em expressões idiomáticas</small> &ensp; <small></small> <br> <b>4</b> &ensp; <small>II-Em expressões idiomáticas-Nas cartas:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>bene agis Cíc. Verr. 3, 135 “ages bem”. <br> <br><b>3</b><br>bene dicere Cíc. Sest. 110 “falar bem” de alguém . <br> <br><b>4</b><br>si vales bene est ego valeo, ou em abreviatura s.v.b. e.e.v “se estás passando bem, está bem, eu também estou”. </p>"
bonum,Faria,"<b>bŏnum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Bem &ensp; <small>moral Cíc. De Or. 1, 222.</small> <br> <b>2</b> &ensp; <small>II-Sent. figurado</small> &ensp; Vantagem, utilidade, bom êxito &ensp; <small>Cíc. Br. 123.</small> </p>"
bonus,Faria,"<b>bŏnus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Bom, boa &ensp; <small>Cíc. Clu. 108: Cíc. Sest. 98.</small> <br> <b>2</b> &ensp; <small>II-Sent. figurado</small> &ensp; Corajoso, valente, bravo &ensp; <small>Cíc. Fin. 1,25.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado</small> &ensp; Próprio para, conveniente &ensp; <small>com dativo T. Lív. 29. 31, 9.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado</small> &ensp; Honesto, virtuoso &ensp; <small>Cíc. Verr. 4, 10.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado</small> &ensp; Nobre &ensp; <small>de nascimento Cíc. Mur. 15.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado</small> &ensp; Favorável, propício &ensp; <small>Cíc. Nat. 3, 83.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado</small> &ensp; Querido, caro &ensp; <small>Hor. Sat. 2, 3, 31.</small> <br> <b>8</b> &ensp; <small>II-Sent. figurado</small> &ensp; Hábil &ensp; <small>poético com infinitivo Verg. Buc. 5, 1.</small> </p>"
Caesar,Faria,"<b>Caesar</b> <b>-ăris</b> <br> <small>subs. pr. m.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; César, nome de família na “gens” Júlia, da qual Caio Júlio César foi o membro mais proeminente. «Caesar». no Império passou a ser o título dos imperadores romanos. &ensp; <small></small> </p>"
capio,Faria,"<b>capĭō</b> <b>-is</b> <b>-ĕre</b> <b>-cēpī, captum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Formas arcaicas: capso = cepero Plaut. Bac. 712; capsit ceperit Plaut. Ps. 1.022; capsimus = ceperimus Plaut. Rud. 304.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Apanhar, tomar nas mãos, agarrar &ensp; <small>com ideia accessória de conter:</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Conter &ensp; <small>sent. próprio e figurado Cíc. Phil. 2, 16.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Conter, conceber, compreender &ensp; <small>Cíc. Mil. 87.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; ser capaz de &ensp; <small>sen. Ep. 47, 2.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Aprisionar, fazer prisioneiro &ensp; <small>Cíc. Verr. 5, 72.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Tomar, apoderar-se, tomar a força, ocupar &ensp; <small>Cés. B. Civ. 3, 59, 2.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Adquirir, obter: &ensp; <small></small> <br> <b>8</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Ocupar &ensp; <small>Cés. B. Gal. 7 62, 8.</small> <br> <b>9</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Escolher, receber, alcançar &ensp; <small>Ces. B. Gal. 5, 9, 1.</small> <br> <b>10</b> &ensp; <small>II-Na língua jurídica:</small> &ensp; Receber por testamento, doação ou legado, possuir &ensp; <small>Cíc. At. 1, 20,7.</small> <br> <b>11</b> &ensp; <small>II-Na língua jurídica:</small> &ensp; Seduzir, cativar, enganar &ensp; <small>Cíc. Tusc. 5, 31.</small> <br> <b>12</b> &ensp; <small>II-Passivo</small> &ensp; Estar doente, padecer, sofrer, suportar &ensp; <small>Cíc. Ac. 2, 66.</small> <br> <b>13</b> &ensp; <small>II-Daí:-Na língua jurídica:</small> &ensp; Estar privado &ensp; <small>da utilização de um orgão Cíc. Tusc. 5, 117.</small> <br> <b>14</b> &ensp; <small>II</small> &ensp; Tomar, retomar, perceber &ensp; <small>sent. fig. Cíc. Phil. 3, 29; Ces. B. Gal. 7, 26, 3.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>cape saxa manu Verg. G. 3, 420 «toma nas mãos as pedras». <br> <br><b>7</b><br>…consulatum Cíc. Pis. 3 «obter o consulado». </p>"
capio,Faria,"<b>capsim</b> <br> <small>= ceperim, perf. subj. de capĭo.</small> <br> <small></small>"
capio,Faria,"<b>capsis</b> <b>-it</b> <br> <small>= ceperis, -it, fut. perf. de capĭo Plaut. Ps. 1.022.</small> <br> <small></small>"
capio,Faria,"<b>capsō</b> <br> <small>= cepĕro, fut. perf. de capĭo.</small> <br> <small></small>"
castra,Faria,"<b>castra</b> <b>-ōrum</b> <br> <small>subs. n. pl.</small> <br> <small>Obs.: Nas duas últimas expressões é comum omitir-se a palavra castra.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Acampamento, lugar fortificado, quartel &ensp; <small>de inverno, verão Cés. B. Gal. 1, 48, 1.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Caserna &ensp; <small>Tác An. 4, 2.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Dia de marcha &ensp; <small>Cés. B. Gal. 7, 36, 1.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Serviço militar &ensp; <small>Ces. B. Gal. 1, 39, 5.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Partido político, escola filosófica: &ensp; <small></small> <br> <b>6</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> <br> <b>7</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> <br> <b>8</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> <br> <b>9</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> <br> <b>10</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> <br> <b>11</b> &ensp; <small>III-Notem-se as expressões da língua militar:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>5</b><br>Epicuri castra Cíc. Fam. 9, 20, 1 «a escola de Epicuro». <br> <br><b>6</b><br>«castra movere» Cés. B. Gal. 1, 15, 1 «levantar acampamento». <br> <br><b>7</b><br>«castra munire» Cés. B. Gal. 1, 49, 2 «construir um acampamento». <br> <br><b>8</b><br>«castra ponere» Cés. B. Gal. 1. 22, 5 «assentar acampamento. acampar. <br> <br><b>9</b><br>«castra stativa» Cés. B. Civ. 3. 30. 3 «acampamento permanente». <br> <br><b>10</b><br>«castra aestiva» Tác An. 3, 21 «acampamento de verão, quartel de verão». <br> <br><b>11</b><br>«castra hiberna» T. Lív. 29, 35 «acampamento de inverno». </p>"
causa,Faria,"<b>causā</b> <br> <small>prep.</small> <br> <small>Obs.: Geralmente fica. depois da palavra a que se refere; raramente antes, como em Cíc. Lae. 59; T. Lív. 40, 41, 22.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Por causa de, em vista de: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>«honoris causa» Cíc. Amer. 6 «para honrar como honraria. </p>"
causa,Faria,"<b>causa</b> <b>-ae</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Causa, motivo, razão &ensp; <small>Cíc. Tusc. 3, 23.</small> <br> <b>2</b> &ensp; <small>II-Daí, na língua do direito</small> &ensp; Causa de uma das partes num processo, processo, questão, litígio &ensp; <small>Cíc. De Or. 2, 114.</small> <br> <b>3</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Motivo alegado, pretexto, escusa &ensp; <small>Cés. B. Civ. 1, 2, 3.</small> <br> <b>4</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Partido, facção &ensp; <small>Cíc. Phil. 5, 43.</small> <br> <b>5</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Relação entre pessoas, ligação &ensp; <small>Cés. B. Gal. 5, 41, 1.</small> <br> <b>6</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Posição, situação, caso &ensp; <small>Cíc. Phil. 2, 59.</small> </p>"
causa,Faria,<b>caussa</b> <br> <small></small> <br> <small>v. causa.</small>
capio,Faria,<b>cēpī</b> <br> <small>perf. de capĭo.</small> <br> <small></small>
ceterus,Faria,"<b>cētĕrus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small>Obs.: cetèri contrapõe-se a alii.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Que resta, restante &ensp; <small>Sal. C. Cat. 36, 2.</small> <br> <b>2</b> &ensp; <small>II-Daí, no plural</small> &ensp; Os outros, os restantes, o resto &ensp; <small>Cíc. Verr. 5, 171.</small> </p>"
ciuis,Faria,"<b>cīvis</b> <b>-is</b> <br> <small>subs. m.</small> <br> <small>Obs.: Ao lado do abl. sg. cive, e usada também a forma civi Cíc. Sest. 29.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Cidadão ou cidadã membros livres de uma cidade a que pertencem por origem ou adoção, concidadão &ensp; <small>Cíc. Cat. 1, 17.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Súditos &ensp; <small>Cíc. Rep. 3, 37.</small> </p>"
ciuitas,Faria,"<b>cīvĭtas</b> <b>-tātis</b> <br> <small>subs. f.</small> <br> <small>Obs.: No gen. pl. aparecem as duas formas: civitatium e civitatum.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Condição de cidadão, direito de cidadão &ensp; <small>Cíc. Balb. 20.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Conjunto de cidadãos, sede de um governo, Estado, cidade &ensp; <small>Cés. B. Gal. 4, 3. 3; Cíc. Verr. 2, 145.</small> <br> <b>3</b> &ensp; <small>III-Sent. raro:-= urbs</small> &ensp; <small>Tác. Hist. 4, 65.</small> </p>"
cognosco,Faria,<b>cognōram</b> <br> <small>= cognovĕram.</small> <br> <small></small>
cognosco,Faria,"<b>cognōscō</b> <b>-is</b> <b>-ĕre</b> <b>-gnōvī, -gnĭtum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Constrói -se com acus., com acus. e inf., com acus. e per; com abl., com prep. ex, de, ab, ou sem prep. Em Cícero e nos demais escritores são frequentes as formas contratas como: cognosti, cognoram, cognoras, cognoro, cognorim, cognossem, cognosse.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Conhecer pelos sentidos, ver, ser informado, saber, tomar conhecimento &ensp; <small>Cíc. Fam. 1, 5b, 1; Cés. B. Gal. 1, 22, 4.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Conhecer por experiência, aprender, saber, tomar conhecimento &ensp; <small>Cés. B. Gal. 7, 1, I; Cés. B. Gal. 2, 26, 5.</small> <br> <b>3</b> &ensp; <small>I-Daí</small> &ensp; Reconhecer &ensp; <small>Cíc. Clu. 106.</small> <br> <b>4</b> &ensp; <small>II-Empregos especiais:-na língua jurídica:</small> &ensp; Tomar conhecimento de uma causa, fazer uma investigação, investigar judicialmente, julgar &ensp; <small>Cíc. Scaur. 24.</small> <br> <b>5</b> &ensp; <small>III-Intransitivamente: Cíc. Verr. 2, 26.</small> &ensp; Ter relações com, ter ligação ilícita com &ensp; <small>Ov. Her. 6, 133.</small> </p>"
cognosco,Faria,<b>cognōsse</b> <br> <small>= cognovīsse.</small> <br> <small></small>
cognosco,Faria,<b>cognōsti</b> <br> <small>= cognovīsti.</small> <br> <small></small>
cognosco,Faria,<b>cognōvī</b> <br> <small>perf. de cognōsco.</small> <br> <small></small>
consilium,Faria,"<b>consilĭum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Lugar em que se tomam as deliberações, conselho, assembléia deliberativa &ensp; <small>Cíc. Verr. 1, 31; Cés. B. Gal. 3, 3, 1.</small> <br> <b>2</b> &ensp; <small>I-Daí, em sent. abstrato</small> &ensp; Deliberação, resolução tomada &ensp; <small>Cíc. Verr. 5, 103.</small> <br> <b>3</b> &ensp; <small>I-Daí, em sent. abstrato</small> &ensp; Projeto, plano, desígnio &ensp; <small>Cíc. At. 5, 11, 6; Cés. B. Gal. 1, 12, 6.</small> <br> <b>4</b> &ensp; <small>I-Com ideia de relevo:</small> &ensp; Plano amadurecido, senso &ensp; <small>Cíc. Mur. 27.</small> <br> <b>5</b> &ensp; <small>I-Com ideia de relevo:</small> &ensp; Bom conselho, opinião, prudência &ensp; <small>Cíc. Clu. 85.</small> </p>"
consul,Faria,"<b>consul</b> <b>-ulis</b> <br> <small>subs. m.</small> <br> <small>Obs.: Abreviaturas de cônsul: sing.: Cos., pl.: Coss.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Cônsul, o primeiro magistrado romano &ensp; <small>Cíc. Arch. 5.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Procônsul &ensp; <small>T. Lív. 26, 33, 4.</small> </p>"
corpus,Faria,"<b>corpus</b> <b>-ŏris</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Corpo &ensp; <small>em oposição à alma Cíc. Fin. 1, 55.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Corpo inanimado, cadáver &ensp; <small>Cés. B. Gal. 2, 10, 3.</small> <br> <b>3</b> &ensp; <small>I-Daí:</small> &ensp; Objeto material, substância, matéria, corpo &ensp; <small>do homem e dos animais Lucr. 1, 679.</small> <br> <b>4</b> &ensp; <small>I-Daí:</small> &ensp; Tronco de uma árvore &ensp; <small>Ov. Met. 11, 794.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Reunião de indivíduos, reunião, povo, corporação, nação &ensp; <small>T. Lív. 34, 9, 3.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Pessoa, indivíduo: &ensp; <small></small> <br> <b>7</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Substância, essência &ensp; <small>Quint. 10, 1, 87.</small> <br> <b>8</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Carne, gordura &ensp; <small>Cíc. Nat. 2, 139.</small> <br> <b>9</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Corpo ou texto &ensp; <small>em oposição às notas de um trabalho:</small> <br> <b>10</b> &ensp; <small>II-Sent. poético:</small> &ensp; A alma, sombra &ensp; <small>dos mortos Verg. En. 6, 303.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>6</b><br>liberum corpus T. Lív. 3. 56, 8 “uma pessoa lívre”. <br> <br><b>9</b><br>corpus omnis juris Romani T. Lív. 3. 34,7 “um texto de todo o direito romano”. </p>"
credo,Faria,<b>crēdĭdī</b> <br> <small>perf. de crēdo.</small> <br> <small></small>
credo,Faria,<b>crēdin</b> <br> <small>= credīsne Plaut. Capt. 962.</small> <br> <small></small>
credo,Faria,"<b>crēdō</b> <b>-is</b> <b>-ĕre</b> <b>crēdĭdī, crēdĭtum</b> <br> <small>v. intr. e tr.</small> <br> <small>Obs.: Constrói-se com acus. e dat. na poesia aparece em lugar de dat., acus. com in; com acus.; com dat.; e com acus. e inf.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Depositar confiança em, confiar em, fiar-se, crer em &ensp; <small>Cíc. Mur. 50.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Confiar algo a alguém, emprestar &ensp; <small>Cés. B. Gal. 6, 31, 4. Cíc. Of. 2, 78.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Crer em alguém ou alguma coisa, ter como certo, dar crédito &ensp; <small>Cés. B. Gal. 3, 18, 6.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Pensar, julgar, supor &ensp; <small>Cíc. Cat. 1, 5.</small> </p>"
quis,Faria,<b>cuī</b> <br> <small>dat. de qui e de quis.</small> <br> <small></small>
qui,Faria,<b>cuī</b> <br> <small>dat. de qui e de quis.</small> <br> <small></small>
quis,Faria,<b>cūius</b> <br> <small>gen. de qui e quis.</small> <br> <small></small>
do,Faria,"<b>dā</b> <br> <small>imperat. de dare:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Dize, vejamos &ensp; <small>Verg. Buc. 1, 18.</small> </p>"
do,Faria,<b>dabin</b> <br> <small>forma sincopada = dabisne Plaut. Bac. 883</small> <br> <small>v. do.</small>
do,Faria,<b>dan</b> <br> <small>forma sincopada = dasne Plaut. As. 671 </small> <br> <small>v. do.</small>
do,Faria,<b>danunt</b> <br> <small>= dant.</small> <br> <small>v. do.</small>
do,Faria,<b>datin</b> <br> <small>forma sincopada = datisne Plaut. Curc. 311</small> <br> <small>v. do.</small>
