"lila_id","freq"
"http://lila-erc.eu/data/id/lemma/124557","14"
"http://lila-erc.eu/data/id/lemma/91784","14"
"http://lila-erc.eu/data/id/lemma/106427","14"
"http://lila-erc.eu/data/id/lemma/103517","14"
"http://lila-erc.eu/data/id/lemma/139657","14"
"http://lila-erc.eu/data/id/lemma/123166","14"
"http://lila-erc.eu/data/id/lemma/23802","14"
"http://lila-erc.eu/data/id/lemma/22493","14"
"http://lila-erc.eu/data/id/lemma/113841","14"
"http://lila-erc.eu/data/id/lemma/8740","14"
"http://lila-erc.eu/data/id/lemma/19792","14"
"http://lila-erc.eu/data/id/lemma/113726","14"
"http://lila-erc.eu/data/id/hypolemma/35709","14"
"http://lila-erc.eu/data/id/lemma/99834","14"
"http://lila-erc.eu/data/id/lemma/126373","14"
"http://lila-erc.eu/data/id/lemma/130874","14"
"http://lila-erc.eu/data/id/lemma/2870","14"
"http://lila-erc.eu/data/id/lemma/118601","14"
"http://lila-erc.eu/data/id/lemma/21018","14"
"http://lila-erc.eu/data/id/lemma/89547","14"
"http://lila-erc.eu/data/id/lemma/120055","14"
"http://lila-erc.eu/data/id/lemma/35051","14"
"http://lila-erc.eu/data/id/lemma/99430","14"
"http://lila-erc.eu/data/id/lemma/99391","14"
"http://lila-erc.eu/data/id/lemma/117133","14"
"http://lila-erc.eu/data/id/lemma/93373","14"
"http://lila-erc.eu/data/id/lemma/113647","14"
"http://lila-erc.eu/data/id/lemma/121349","14"
"http://lila-erc.eu/data/id/lemma/157535","14"
"http://lila-erc.eu/data/id/lemma/115662","14"
"http://lila-erc.eu/data/id/lemma/94407","14"
"http://lila-erc.eu/data/id/lemma/47149","14"
"http://lila-erc.eu/data/id/lemma/108184","14"
"http://lila-erc.eu/data/id/lemma/129620","14"
"http://lila-erc.eu/data/id/lemma/20496","14"
"http://lila-erc.eu/data/id/hypolemma/46360","14"
"http://lila-erc.eu/data/id/lemma/111734","14"
"http://lila-erc.eu/data/id/lemma/13519","14"
"http://lila-erc.eu/data/id/lemma/125652","14"
"http://lila-erc.eu/data/id/lemma/108174","14"
"http://lila-erc.eu/data/id/lemma/21902","14"
"http://lila-erc.eu/data/id/lemma/11080","14"
"http://lila-erc.eu/data/id/lemma/92881","14"
"http://lila-erc.eu/data/id/lemma/126909","14"
"http://lila-erc.eu/data/id/lemma/48087","14"
"http://lila-erc.eu/data/id/lemma/122805","14"
"http://lila-erc.eu/data/id/lemma/94779","14"
"http://lila-erc.eu/data/id/lemma/104402","14"
"http://lila-erc.eu/data/id/hypolemma/44778","14"
"http://lila-erc.eu/data/id/lemma/926","14"
"http://lila-erc.eu/data/id/lemma/6945","14"
"http://lila-erc.eu/data/id/lemma/116394","14"
"http://lila-erc.eu/data/id/lemma/103122","14"
"http://lila-erc.eu/data/id/lemma/43323","14"
"http://lila-erc.eu/data/id/lemma/126163","14"
"http://lila-erc.eu/data/id/lemma/122587","14"
"http://lila-erc.eu/data/id/lemma/114216","14"
"http://lila-erc.eu/data/id/lemma/92766","14"
"http://lila-erc.eu/data/id/lemma/18595","14"
"http://lila-erc.eu/data/id/lemma/21082","14"
"http://lila-erc.eu/data/id/lemma/140074","14"
"http://lila-erc.eu/data/id/lemma/118679","14"
"http://lila-erc.eu/data/id/lemma/100619","14"
"http://lila-erc.eu/data/id/lemma/91980","14"
"http://lila-erc.eu/data/id/lemma/18700","14"
"http://lila-erc.eu/data/id/lemma/102064","14"
"http://lila-erc.eu/data/id/lemma/112211","14"
"http://lila-erc.eu/data/id/lemma/113839","14"
"http://lila-erc.eu/data/id/lemma/118782","14"
"http://lila-erc.eu/data/id/lemma/22120","14"
"http://lila-erc.eu/data/id/lemma/130157","14"
"http://lila-erc.eu/data/id/lemma/2534","14"
"http://lila-erc.eu/data/id/lemma/92878","14"
"http://lila-erc.eu/data/id/lemma/67474","14"
"http://lila-erc.eu/data/id/lemma/106849","14"
"http://lila-erc.eu/data/id/lemma/141208","14"
"http://lila-erc.eu/data/id/hypolemma/8971","14"
"http://lila-erc.eu/data/id/lemma/108603","14"
"http://lila-erc.eu/data/id/hypolemma/3291","14"
"http://lila-erc.eu/data/id/lemma/19862","14"
"http://lila-erc.eu/data/id/lemma/94160","14"
"http://lila-erc.eu/data/id/lemma/104240","14"
"http://lila-erc.eu/data/id/hypolemma/28949","14"
"http://lila-erc.eu/data/id/lemma/87501","14"
"http://lila-erc.eu/data/id/lemma/92411","14"
"http://lila-erc.eu/data/id/lemma/122760","14"
"http://lila-erc.eu/data/id/lemma/24787","14"
"http://lila-erc.eu/data/id/lemma/96964","14"
"http://lila-erc.eu/data/id/lemma/119711","14"
"http://lila-erc.eu/data/id/lemma/113646","14"
"http://lila-erc.eu/data/id/hypolemma/19650","14"
"http://lila-erc.eu/data/id/lemma/100025","14"
"http://lila-erc.eu/data/id/lemma/25349","14"
"http://lila-erc.eu/data/id/lemma/108373","14"
"http://lila-erc.eu/data/id/lemma/96839","14"
"http://lila-erc.eu/data/id/lemma/112220","14"
"http://lila-erc.eu/data/id/lemma/25621","14"
"http://lila-erc.eu/data/id/lemma/126141","14"
"http://lila-erc.eu/data/id/lemma/833","14"
"http://lila-erc.eu/data/id/lemma/43593","14"
"http://lila-erc.eu/data/id/lemma/140962","14"
"http://lila-erc.eu/data/id/hypolemma/12809","14"
"http://lila-erc.eu/data/id/lemma/128294","14"
"http://lila-erc.eu/data/id/lemma/75599","14"
"http://lila-erc.eu/data/id/lemma/11784","14"
"http://lila-erc.eu/data/id/lemma/140837","14"
"http://lila-erc.eu/data/id/lemma/27365","14"
"http://lila-erc.eu/data/id/lemma/95767","14"
"http://lila-erc.eu/data/id/lemma/71757","14"
"http://lila-erc.eu/data/id/lemma/121035","14"
"http://lila-erc.eu/data/id/lemma/124647","14"
"http://lila-erc.eu/data/id/lemma/21842","14"
"http://lila-erc.eu/data/id/lemma/103192","14"
"http://lila-erc.eu/data/id/hypolemma/1149","14"
"http://lila-erc.eu/data/id/lemma/24565","14"
"http://lila-erc.eu/data/id/lemma/123122","14"
"http://lila-erc.eu/data/id/lemma/125289","14"
"http://lila-erc.eu/data/id/lemma/15802","14"
"http://lila-erc.eu/data/id/lemma/116961","14"
"http://lila-erc.eu/data/id/hypolemma/113018","14"
"http://lila-erc.eu/data/id/lemma/894","14"
"http://lila-erc.eu/data/id/lemma/94597","14"
"http://lila-erc.eu/data/id/lemma/100586","14"
"http://lila-erc.eu/data/id/lemma/23333","14"
"http://lila-erc.eu/data/id/lemma/11122","14"
"http://lila-erc.eu/data/id/lemma/83119","14"
"http://lila-erc.eu/data/id/lemma/117867","14"
"http://lila-erc.eu/data/id/lemma/99280","14"
"http://lila-erc.eu/data/id/lemma/114497","14"
"http://lila-erc.eu/data/id/lemma/98486","14"
"http://lila-erc.eu/data/id/lemma/102019","14"
"http://lila-erc.eu/data/id/lemma/140511","14"
"http://lila-erc.eu/data/id/lemma/52540","14"
"http://lila-erc.eu/data/id/lemma/89768","14"
"http://lila-erc.eu/data/id/lemma/131299","14"
"http://lila-erc.eu/data/id/lemma/116223","14"
"http://lila-erc.eu/data/id/lemma/15772","14"
"http://lila-erc.eu/data/id/lemma/13004","14"
"http://lila-erc.eu/data/id/lemma/17651","14"
"http://lila-erc.eu/data/id/lemma/87781","14"
"http://lila-erc.eu/data/id/lemma/55449","14"
"http://lila-erc.eu/data/id/lemma/25130","14"
"http://lila-erc.eu/data/id/lemma/94013","14"
"http://lila-erc.eu/data/id/lemma/103396","14"
"http://lila-erc.eu/data/id/lemma/9457","14"
"http://lila-erc.eu/data/id/lemma/118834","14"
"http://lila-erc.eu/data/id/lemma/8349","14"
"http://lila-erc.eu/data/id/lemma/137850","14"
"http://lila-erc.eu/data/id/lemma/114029","14"
"http://lila-erc.eu/data/id/lemma/93557","14"
"http://lila-erc.eu/data/id/lemma/135952","14"
"http://lila-erc.eu/data/id/lemma/140603","14"
"http://lila-erc.eu/data/id/lemma/125025","14"
"http://lila-erc.eu/data/id/lemma/22572","14"
"http://lila-erc.eu/data/id/lemma/13243","14"
"http://lila-erc.eu/data/id/hypolemma/46563","14"
"http://lila-erc.eu/data/id/hypolemma/26263","14"
"http://lila-erc.eu/data/id/lemma/85331","14"
"http://lila-erc.eu/data/id/lemma/95967","14"
"http://lila-erc.eu/data/id/hypolemma/112832","14"
"http://lila-erc.eu/data/id/lemma/89680","14"
"http://lila-erc.eu/data/id/lemma/6317","14"
"http://lila-erc.eu/data/id/lemma/87619","14"
"http://lila-erc.eu/data/id/lemma/112030","14"
"http://lila-erc.eu/data/id/lemma/23166","14"
"http://lila-erc.eu/data/id/lemma/125086","14"
"http://lila-erc.eu/data/id/lemma/131041","14"
"http://lila-erc.eu/data/id/lemma/138563","14"
"http://lila-erc.eu/data/id/lemma/142793","14"
"http://lila-erc.eu/data/id/lemma/93918","14"
"http://lila-erc.eu/data/id/lemma/106149","14"
"http://lila-erc.eu/data/id/hypolemma/17529","14"
"http://lila-erc.eu/data/id/lemma/96497","14"
"http://lila-erc.eu/data/id/hypolemma/3713","14"
"http://lila-erc.eu/data/id/hypolemma/6655","14"
"http://lila-erc.eu/data/id/lemma/40616","14"
"http://lila-erc.eu/data/id/lemma/130270","14"
"http://lila-erc.eu/data/id/lemma/87349","14"
"http://lila-erc.eu/data/id/lemma/125632","14"
"http://lila-erc.eu/data/id/hypolemma/113196","14"
"http://lila-erc.eu/data/id/lemma/93651","14"
"http://lila-erc.eu/data/id/lemma/98234","14"
"http://lila-erc.eu/data/id/lemma/109563","14"
"http://lila-erc.eu/data/id/lemma/127153","14"
"http://lila-erc.eu/data/id/lemma/95304","14"
"http://lila-erc.eu/data/id/lemma/122826","14"
"http://lila-erc.eu/data/id/lemma/121222","14"
"http://lila-erc.eu/data/id/lemma/32830","14"
"http://lila-erc.eu/data/id/lemma/107868","14"
"http://lila-erc.eu/data/id/lemma/89321","14"
"http://lila-erc.eu/data/id/lemma/156536","14"
"http://lila-erc.eu/data/id/lemma/10999","14"
"http://lila-erc.eu/data/id/lemma/2934","14"
"http://lila-erc.eu/data/id/lemma/105719","14"
"http://lila-erc.eu/data/id/lemma/47723","14"
"http://lila-erc.eu/data/id/lemma/58812","14"
"http://lila-erc.eu/data/id/lemma/87082","14"
"http://lila-erc.eu/data/id/lemma/121825","14"
"http://lila-erc.eu/data/id/lemma/4850","14"
"http://lila-erc.eu/data/id/lemma/129063","14"
"http://lila-erc.eu/data/id/lemma/3433","14"
"http://lila-erc.eu/data/id/lemma/22307","14"
"http://lila-erc.eu/data/id/lemma/16409","14"
"http://lila-erc.eu/data/id/lemma/127945","14"
"http://lila-erc.eu/data/id/lemma/107821","14"
"http://lila-erc.eu/data/id/lemma/123307","14"
"http://lila-erc.eu/data/id/lemma/125774","14"
"http://lila-erc.eu/data/id/lemma/122585","14"
"http://lila-erc.eu/data/id/lemma/52232","14"
"http://lila-erc.eu/data/id/lemma/123595","14"
"http://lila-erc.eu/data/id/lemma/108142","14"
"http://lila-erc.eu/data/id/hypolemma/3784","14"
"http://lila-erc.eu/data/id/lemma/131019","14"
"http://lila-erc.eu/data/id/lemma/87546","14"
"http://lila-erc.eu/data/id/lemma/92687","14"
"http://lila-erc.eu/data/id/hypolemma/113195","14"
"http://lila-erc.eu/data/id/lemma/106120","14"
"http://lila-erc.eu/data/id/hypolemma/32881","14"
"http://lila-erc.eu/data/id/lemma/124905","14"
"http://lila-erc.eu/data/id/lemma/17128","14"
"http://lila-erc.eu/data/id/hypolemma/13059","14"
"http://lila-erc.eu/data/id/lemma/116331","14"
"http://lila-erc.eu/data/id/lemma/106949","14"
"http://lila-erc.eu/data/id/lemma/114927","14"
"http://lila-erc.eu/data/id/lemma/105199","14"
"http://lila-erc.eu/data/id/lemma/13134","14"
"http://lila-erc.eu/data/id/lemma/6791","14"
"http://lila-erc.eu/data/id/lemma/18186","14"
"http://lila-erc.eu/data/id/lemma/22531","14"
"http://lila-erc.eu/data/id/lemma/43433","14"
"http://lila-erc.eu/data/id/lemma/94610","14"
"http://lila-erc.eu/data/id/hypolemma/10770","14"
"http://lila-erc.eu/data/id/lemma/102482","14"
"http://lila-erc.eu/data/id/lemma/87758","14"
"http://lila-erc.eu/data/id/lemma/119052","14"
"http://lila-erc.eu/data/id/lemma/93223","14"
"http://lila-erc.eu/data/id/lemma/101512","14"
"http://lila-erc.eu/data/id/lemma/90562","14"
"http://lila-erc.eu/data/id/lemma/101649","14"
"http://lila-erc.eu/data/id/lemma/96597","14"
"http://lila-erc.eu/data/id/lemma/47750","14"
"http://lila-erc.eu/data/id/lemma/107906","14"
"http://lila-erc.eu/data/id/lemma/140832","14"
"http://lila-erc.eu/data/id/lemma/119758","14"
"http://lila-erc.eu/data/id/lemma/68357","14"
"http://lila-erc.eu/data/id/lemma/98863","14"
"http://lila-erc.eu/data/id/lemma/105681","14"
"http://lila-erc.eu/data/id/lemma/108666","14"
"http://lila-erc.eu/data/id/lemma/73421","14"
"http://lila-erc.eu/data/id/lemma/619","14"
"http://lila-erc.eu/data/id/lemma/125144","14"
"http://lila-erc.eu/data/id/lemma/2103","14"
"http://lila-erc.eu/data/id/lemma/106873","14"
"http://lila-erc.eu/data/id/lemma/89951","14"
"http://lila-erc.eu/data/id/hypolemma/113584","14"
"http://lila-erc.eu/data/id/hypolemma/40421","14"
"http://lila-erc.eu/data/id/lemma/22887","14"
"http://lila-erc.eu/data/id/lemma/91284","14"
"http://lila-erc.eu/data/id/lemma/116210","14"
"http://lila-erc.eu/data/id/lemma/94265","14"
"http://lila-erc.eu/data/id/lemma/14313","14"
"http://lila-erc.eu/data/id/lemma/118452","14"
"http://lila-erc.eu/data/id/hypolemma/42566","14"
"http://lila-erc.eu/data/id/lemma/92615","14"
"http://lila-erc.eu/data/id/lemma/101085","14"
"http://lila-erc.eu/data/id/lemma/91418","14"
"http://lila-erc.eu/data/id/lemma/21609","14"
"http://lila-erc.eu/data/id/lemma/99773","14"
"http://lila-erc.eu/data/id/lemma/4293","14"
"http://lila-erc.eu/data/id/lemma/8944","14"
"http://lila-erc.eu/data/id/lemma/43717","14"
"http://lila-erc.eu/data/id/lemma/134354","14"
"http://lila-erc.eu/data/id/hypolemma/33829","14"
"http://lila-erc.eu/data/id/lemma/110395","14"
"http://lila-erc.eu/data/id/lemma/140461","14"
"http://lila-erc.eu/data/id/lemma/76","14"
"http://lila-erc.eu/data/id/lemma/87238","14"
"http://lila-erc.eu/data/id/lemma/114000","14"
"http://lila-erc.eu/data/id/lemma/124653","13"
"http://lila-erc.eu/data/id/lemma/111907","13"
"http://lila-erc.eu/data/id/lemma/21976","13"
"http://lila-erc.eu/data/id/hypolemma/19756","13"
"http://lila-erc.eu/data/id/lemma/125443","13"
"http://lila-erc.eu/data/id/lemma/112150","13"
"http://lila-erc.eu/data/id/lemma/8945","13"
"http://lila-erc.eu/data/id/lemma/96460","13"
"http://lila-erc.eu/data/id/lemma/141563","13"
"http://lila-erc.eu/data/id/lemma/3670","13"
"http://lila-erc.eu/data/id/lemma/94773","13"
"http://lila-erc.eu/data/id/lemma/128748","13"
"http://lila-erc.eu/data/id/lemma/47852","13"
"http://lila-erc.eu/data/id/lemma/109820","13"
"http://lila-erc.eu/data/id/hypolemma/80236","13"
"http://lila-erc.eu/data/id/lemma/91072","13"
"http://lila-erc.eu/data/id/lemma/116411","13"
"http://lila-erc.eu/data/id/lemma/111708","13"
"http://lila-erc.eu/data/id/lemma/103135","13"
"http://lila-erc.eu/data/id/lemma/86886","13"
"http://lila-erc.eu/data/id/lemma/123808","13"
"http://lila-erc.eu/data/id/lemma/93016","13"
"http://lila-erc.eu/data/id/lemma/105325","13"
"http://lila-erc.eu/data/id/lemma/19242","13"
"http://lila-erc.eu/data/id/lemma/102352","13"
"http://lila-erc.eu/data/id/lemma/105087","13"
"http://lila-erc.eu/data/id/lemma/125242","13"
"http://lila-erc.eu/data/id/lemma/107609","13"
"http://lila-erc.eu/data/id/lemma/95532","13"
"http://lila-erc.eu/data/id/lemma/140510","13"
"http://lila-erc.eu/data/id/hypolemma/9042","13"
"http://lila-erc.eu/data/id/lemma/96611","13"
"http://lila-erc.eu/data/id/hypolemma/9971","13"
"http://lila-erc.eu/data/id/lemma/91318","13"
"http://lila-erc.eu/data/id/lemma/128476","13"
"http://lila-erc.eu/data/id/lemma/22017","13"
"http://lila-erc.eu/data/id/lemma/167027","13"
"http://lila-erc.eu/data/id/lemma/25918","13"
"http://lila-erc.eu/data/id/lemma/13899","13"
"http://lila-erc.eu/data/id/lemma/121473","13"
"http://lila-erc.eu/data/id/lemma/89451","13"
"http://lila-erc.eu/data/id/lemma/110539","13"
"http://lila-erc.eu/data/id/lemma/15156","13"
"http://lila-erc.eu/data/id/lemma/121291","13"
"http://lila-erc.eu/data/id/lemma/103340","13"
"http://lila-erc.eu/data/id/lemma/43839","13"
"http://lila-erc.eu/data/id/lemma/91378","13"
"http://lila-erc.eu/data/id/lemma/104648","13"
"http://lila-erc.eu/data/id/lemma/22741","13"
"http://lila-erc.eu/data/id/lemma/19822","13"
"http://lila-erc.eu/data/id/hypolemma/101293","13"
"http://lila-erc.eu/data/id/lemma/24160","13"
"http://lila-erc.eu/data/id/lemma/37220","13"
"http://lila-erc.eu/data/id/lemma/141366","13"
"http://lila-erc.eu/data/id/lemma/23572","13"
"http://lila-erc.eu/data/id/lemma/22479","13"
"http://lila-erc.eu/data/id/lemma/109630","13"
"http://lila-erc.eu/data/id/lemma/67708","13"
"http://lila-erc.eu/data/id/lemma/109922","13"
"http://lila-erc.eu/data/id/lemma/69973","13"
"http://lila-erc.eu/data/id/lemma/123581","13"
"http://lila-erc.eu/data/id/lemma/112123","13"
"http://lila-erc.eu/data/id/lemma/141698","13"
"http://lila-erc.eu/data/id/lemma/129530","13"
"http://lila-erc.eu/data/id/lemma/89966","13"
"http://lila-erc.eu/data/id/lemma/130394","13"
"http://lila-erc.eu/data/id/lemma/94584","13"
"http://lila-erc.eu/data/id/hypolemma/47387","13"
"http://lila-erc.eu/data/id/lemma/90397","13"
"http://lila-erc.eu/data/id/lemma/104310","13"
"http://lila-erc.eu/data/id/lemma/20423","13"
"http://lila-erc.eu/data/id/hypolemma/527","13"
"http://lila-erc.eu/data/id/hypolemma/12964","13"
"http://lila-erc.eu/data/id/lemma/127433","13"
"http://lila-erc.eu/data/id/lemma/3770","13"
"http://lila-erc.eu/data/id/lemma/59557","13"
"http://lila-erc.eu/data/id/lemma/29541","13"
"http://lila-erc.eu/data/id/lemma/128906","13"
"http://lila-erc.eu/data/id/hypolemma/14638","13"
"http://lila-erc.eu/data/id/hypolemma/36121","13"
"http://lila-erc.eu/data/id/lemma/115328","13"
"http://lila-erc.eu/data/id/lemma/104575","13"
"http://lila-erc.eu/data/id/lemma/121262","13"
"http://lila-erc.eu/data/id/lemma/7430","13"
"http://lila-erc.eu/data/id/lemma/24724","13"
"http://lila-erc.eu/data/id/lemma/88308","13"
"http://lila-erc.eu/data/id/lemma/118413","13"
"http://lila-erc.eu/data/id/lemma/25327","13"
"http://lila-erc.eu/data/id/lemma/124238","13"
"http://lila-erc.eu/data/id/lemma/2587","13"
"http://lila-erc.eu/data/id/lemma/103366","13"
"http://lila-erc.eu/data/id/hypolemma/113131","13"
"http://lila-erc.eu/data/id/lemma/128099","13"
"http://lila-erc.eu/data/id/hypolemma/54134","13"
"http://lila-erc.eu/data/id/lemma/8659","13"
"http://lila-erc.eu/data/id/lemma/97375","13"
"http://lila-erc.eu/data/id/lemma/106154","13"
"http://lila-erc.eu/data/id/lemma/20959","13"
"http://lila-erc.eu/data/id/lemma/14913","13"
"http://lila-erc.eu/data/id/lemma/118807","13"
"http://lila-erc.eu/data/id/lemma/157621","13"
"http://lila-erc.eu/data/id/lemma/118379","13"
"http://lila-erc.eu/data/id/lemma/87932","13"
"http://lila-erc.eu/data/id/lemma/139292","13"
"http://lila-erc.eu/data/id/lemma/12920","13"
"http://lila-erc.eu/data/id/lemma/9862","13"
"http://lila-erc.eu/data/id/lemma/88254","13"
"http://lila-erc.eu/data/id/lemma/94030","13"
"http://lila-erc.eu/data/id/lemma/2413","13"
"http://lila-erc.eu/data/id/lemma/2528","13"
"http://lila-erc.eu/data/id/lemma/87357","13"
"http://lila-erc.eu/data/id/lemma/10441","13"
"http://lila-erc.eu/data/id/lemma/121522","13"
"http://lila-erc.eu/data/id/lemma/99747","13"
"http://lila-erc.eu/data/id/lemma/85647","13"
"http://lila-erc.eu/data/id/lemma/144470","13"
"http://lila-erc.eu/data/id/lemma/106836","13"
"http://lila-erc.eu/data/id/lemma/21697","13"
"http://lila-erc.eu/data/id/lemma/107277","13"
"http://lila-erc.eu/data/id/lemma/106612","13"
"http://lila-erc.eu/data/id/lemma/17811","13"
"http://lila-erc.eu/data/id/lemma/110726","13"
"http://lila-erc.eu/data/id/lemma/111224","13"
"http://lila-erc.eu/data/id/hypolemma/39164","13"
"http://lila-erc.eu/data/id/hypolemma/28172","13"
"http://lila-erc.eu/data/id/lemma/22200","13"
"http://lila-erc.eu/data/id/lemma/99307","13"
"http://lila-erc.eu/data/id/lemma/114773","13"
"http://lila-erc.eu/data/id/lemma/135890","13"
"http://lila-erc.eu/data/id/lemma/17871","13"
"http://lila-erc.eu/data/id/lemma/115181","13"
"http://lila-erc.eu/data/id/lemma/10779","13"
"http://lila-erc.eu/data/id/lemma/7034","13"
"http://lila-erc.eu/data/id/hypolemma/10494","13"
"http://lila-erc.eu/data/id/lemma/110257","13"
"http://lila-erc.eu/data/id/lemma/105818","13"
"http://lila-erc.eu/data/id/lemma/112010","13"
"http://lila-erc.eu/data/id/lemma/21843","13"
"http://lila-erc.eu/data/id/lemma/101990","13"
"http://lila-erc.eu/data/id/lemma/139880","13"
"http://lila-erc.eu/data/id/lemma/156721","13"
"http://lila-erc.eu/data/id/hypolemma/3871","13"
"http://lila-erc.eu/data/id/lemma/114854","13"
"http://lila-erc.eu/data/id/lemma/9392","13"
"http://lila-erc.eu/data/id/lemma/105323","13"
"http://lila-erc.eu/data/id/hypolemma/28784","13"
"http://lila-erc.eu/data/id/lemma/129712","13"
"http://lila-erc.eu/data/id/lemma/111519","13"
"http://lila-erc.eu/data/id/lemma/12941","13"
"http://lila-erc.eu/data/id/lemma/102099","13"
"http://lila-erc.eu/data/id/lemma/138569","13"
"http://lila-erc.eu/data/id/hypolemma/110903","13"
"http://lila-erc.eu/data/id/lemma/107248","13"
"http://lila-erc.eu/data/id/lemma/125359","13"
"http://lila-erc.eu/data/id/lemma/54447","13"
"http://lila-erc.eu/data/id/lemma/9290","13"
"http://lila-erc.eu/data/id/lemma/94722","13"
"http://lila-erc.eu/data/id/lemma/130834","13"
"http://lila-erc.eu/data/id/lemma/29726","13"
"http://lila-erc.eu/data/id/lemma/102215","13"
"http://lila-erc.eu/data/id/lemma/1249","13"
"http://lila-erc.eu/data/id/lemma/19963","13"
"http://lila-erc.eu/data/id/lemma/126348","13"
"http://lila-erc.eu/data/id/lemma/121055","13"
"http://lila-erc.eu/data/id/lemma/131590","13"
"http://lila-erc.eu/data/id/lemma/85096","13"
"http://lila-erc.eu/data/id/lemma/90379","13"
"http://lila-erc.eu/data/id/lemma/7708","13"
"http://lila-erc.eu/data/id/lemma/126178","13"
"http://lila-erc.eu/data/id/lemma/24449","13"
"http://lila-erc.eu/data/id/hypolemma/20926","13"
"http://lila-erc.eu/data/id/lemma/81402","13"
"http://lila-erc.eu/data/id/lemma/90594","13"
"http://lila-erc.eu/data/id/lemma/58247","13"
"http://lila-erc.eu/data/id/lemma/108009","13"
"http://lila-erc.eu/data/id/lemma/127827","13"
"http://lila-erc.eu/data/id/lemma/14082","13"
"http://lila-erc.eu/data/id/lemma/107384","13"
"http://lila-erc.eu/data/id/lemma/19402","13"
"http://lila-erc.eu/data/id/lemma/91829","13"
"http://lila-erc.eu/data/id/lemma/13152","13"
"http://lila-erc.eu/data/id/lemma/84652","13"
"http://lila-erc.eu/data/id/lemma/22301","13"
"http://lila-erc.eu/data/id/lemma/138906","13"
"http://lila-erc.eu/data/id/lemma/22323","13"
"http://lila-erc.eu/data/id/lemma/139609","13"
"http://lila-erc.eu/data/id/lemma/138633","13"
"http://lila-erc.eu/data/id/lemma/104476","13"
"http://lila-erc.eu/data/id/lemma/140272","13"
"http://lila-erc.eu/data/id/lemma/140965","13"
"http://lila-erc.eu/data/id/lemma/130733","13"
"http://lila-erc.eu/data/id/lemma/5671","13"
"http://lila-erc.eu/data/id/lemma/120302","13"
"http://lila-erc.eu/data/id/lemma/112141","13"
"http://lila-erc.eu/data/id/lemma/120931","13"
"http://lila-erc.eu/data/id/lemma/12605","13"
"http://lila-erc.eu/data/id/lemma/106298","13"
"http://lila-erc.eu/data/id/lemma/87941","13"
"http://lila-erc.eu/data/id/lemma/125789","13"
"http://lila-erc.eu/data/id/lemma/102161","13"
"http://lila-erc.eu/data/id/lemma/119271","13"
"http://lila-erc.eu/data/id/lemma/130395","13"
"http://lila-erc.eu/data/id/lemma/123033","13"
"http://lila-erc.eu/data/id/lemma/25157","13"
"http://lila-erc.eu/data/id/lemma/123431","13"
"http://lila-erc.eu/data/id/lemma/89480","13"
"http://lila-erc.eu/data/id/lemma/7755","13"
"http://lila-erc.eu/data/id/lemma/97814","13"
"http://lila-erc.eu/data/id/lemma/15091","13"
"http://lila-erc.eu/data/id/lemma/125202","13"
"http://lila-erc.eu/data/id/lemma/14565","13"
"http://lila-erc.eu/data/id/hypolemma/91930","13"
"http://lila-erc.eu/data/id/lemma/110555","13"
"http://lila-erc.eu/data/id/lemma/14162","13"
"http://lila-erc.eu/data/id/lemma/44028","13"
"http://lila-erc.eu/data/id/hypolemma/29567","13"
"http://lila-erc.eu/data/id/lemma/9971","13"
"http://lila-erc.eu/data/id/hypolemma/8911","13"
"http://lila-erc.eu/data/id/lemma/1116","13"
"http://lila-erc.eu/data/id/lemma/106923","13"
"http://lila-erc.eu/data/id/lemma/130120","13"
"http://lila-erc.eu/data/id/lemma/108970","13"
"http://lila-erc.eu/data/id/lemma/111904","13"
"http://lila-erc.eu/data/id/lemma/87727","13"
"http://lila-erc.eu/data/id/lemma/93976","13"
"http://lila-erc.eu/data/id/hypolemma/39874","13"
"http://lila-erc.eu/data/id/lemma/854","13"
"http://lila-erc.eu/data/id/lemma/21102","13"
"http://lila-erc.eu/data/id/lemma/122476","13"
"http://lila-erc.eu/data/id/lemma/107500","13"
"http://lila-erc.eu/data/id/lemma/102243","13"
"http://lila-erc.eu/data/id/lemma/22248","13"
"http://lila-erc.eu/data/id/lemma/94126","13"
"http://lila-erc.eu/data/id/hypolemma/8324","13"
"http://lila-erc.eu/data/id/lemma/102367","13"
"http://lila-erc.eu/data/id/lemma/98291","13"
"http://lila-erc.eu/data/id/lemma/99503","13"
"http://lila-erc.eu/data/id/hypolemma/8723","13"
"http://lila-erc.eu/data/id/lemma/117229","13"
"http://lila-erc.eu/data/id/lemma/133771","13"
"http://lila-erc.eu/data/id/lemma/106931","13"
"http://lila-erc.eu/data/id/lemma/24949","13"
"http://lila-erc.eu/data/id/lemma/116183","13"
"http://lila-erc.eu/data/id/lemma/18652","13"
"http://lila-erc.eu/data/id/lemma/7087","13"
"http://lila-erc.eu/data/id/lemma/15016","13"
"http://lila-erc.eu/data/id/lemma/4304","13"
"http://lila-erc.eu/data/id/lemma/23878","13"
"http://lila-erc.eu/data/id/lemma/6042","13"
"http://lila-erc.eu/data/id/lemma/24212","13"
"http://lila-erc.eu/data/id/lemma/16093","13"
"http://lila-erc.eu/data/id/lemma/21757","13"
"http://lila-erc.eu/data/id/hypolemma/106785","13"
"http://lila-erc.eu/data/id/lemma/101754","13"
"http://lila-erc.eu/data/id/lemma/91593","13"
"http://lila-erc.eu/data/id/lemma/89899","13"
