"lemma","Caesar_Freq","Caesar_NormFreq","Cicero_Freq","Cicero_NormFreq","Horatius_Freq","Horatius_NormFreq","Ovidius_Freq","Ovidius_NormFreq","Phaedrus_Freq","Phaedrus_NormFreq","Sallustius_Freq","Sallustius_NormFreq","Seneca_Freq","Seneca_NormFreq","Suetonius_Freq","Suetonius_NormFreq","Tacitus_Freq","Tacitus_NormFreq","Vergilius_Freq","Vergilius_NormFreq","Hieronymus_Freq","Hieronymus_NormFreq","author_DP"
"Orion",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"ornus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Orpheus",0,0,0,0,2,1.77604120415594,0,0,1,1.5181417944436,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"os2",0,0,0,0,3,2.6640618062339,2,3.43170899107756,3,4.5544253833308,0,0,8,1.49306657210578,0,0,0,0,1,1.93050193050193,0,0,0.714247584846668
"osci",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"osculum",0,0,0,0,2,1.77604120415594,5,8.57927247769389,1,1.5181417944436,0,0,2,0.373266643026446,0,0,0,0,2,3.86100386100386,0,0,0.733309415776113
"otior",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"paetus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pallas",0,0,0,0,4,3.55208240831187,0,0,1,1.5181417944436,0,0,4,0.746533286052892,0,0,0,0,2,3.86100386100386,0,0,0.734449254916098
"pallidus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,1,1.93050193050193,0,0,0.757281856279745
"pallor",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"palus2",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"paluster",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940764183284747
"panis",0,0,0,0,3,2.6640618062339,0,0,6,9.10885076666161,0,0,7,1.30643325059256,0,0,0,0,0,0,14,31.4536059312514,0.736976196831097
"pannus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,1,2.24668613794653,0.759808798194744
"Panthoides",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pantilius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pantolabus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Paphus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"parabilis",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"parasita",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"parius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"parochus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"parthi",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,1,3.43288705801579,0,0,0,0,0.765139987035991
"particula",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"pastillus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pauidus",0,0,0,0,3,2.6640618062339,1,1.71585449553878,1,1.5181417944436,0,0,6,1.11979992907934,0,0,0,0,0,0,0,0,0.732203084324987
"pauo",0,0,0,0,1,0.888020602077968,0,0,3,4.5544253833308,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.752404754394418
"pauper",0,0,0,0,5,4.44010301038984,0,0,2,3.0362835888872,0,0,24,4.47919971631735,0,0,1,3.43288705801579,0,0,0,0,0.742307385672343
"pauperies",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pediatia",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pedo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pegasus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"peiurus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pelagus",0,0,0,0,2,1.77604120415594,1,1.71585449553878,0,0,0,0,10,1.86633321513223,0,0,0,0,7,13.5135135135135,0,0,0.737080186210315
"Pelides",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"Pelops",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"Penelope",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"penna",0,0,0,0,1,0.888020602077968,7,12.0109814687714,4,6.0725671777744,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775074439063957
"peregre",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pererro",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"perfundo",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"perlucidus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"permingo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"permolo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Persius",0,0,0,0,5,4.44010301038984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"personatus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"peruideo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"Petillius",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"petorritum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pharetra",0,0,0,0,3,2.6640618062339,3,5.14756348661633,0,0,0,0,3,0.559899964539669,0,0,0,0,3,5.79150579150579,0,0,0.737080186210315
"pharmacopola",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Philodemus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"philyra",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Phitoleon",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Phoebus",0,0,0,0,2,1.77604120415594,7,12.0109814687714,1,1.5181417944436,0,0,28,5.22573300237024,0,0,0,0,1,1.93050193050193,0,0,0.714247584846668
"Pholoe",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Phryges",0,0,0,0,1,0.888020602077968,0,0,1,1.5181417944436,0,0,8,1.49306657210578,0,0,0,0,1,1.93050193050193,0,0,0.734449254916098
"piaculum",0,0,0,0,1,0.888020602077968,0,0,1,1.5181417944436,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"piger",0,0,0,0,6,5.32812361246781,1,1.71585449553878,0,0,0,0,6,1.11979992907934,0,0,0,0,0,0,0,0,0.755035685688635
"pila2",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pimpleis",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pindus",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.755035685688635
"pinus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"piscosus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"plaga2",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,1,1.93050193050193,0,0,0.757281856279745
"plaustrum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.775237355758065
"plectrum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"plenum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"ploro",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.24668613794653,0.945537295790857
"plumbum",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940764183284747
"plutonius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"podagra",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"poenus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"polus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,6,1.11979992907934,0,0,0,0,3,5.79150579150579,0,0,0.757281856279745
"Polyhymnia",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"polypus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"ponticus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"pontus",0,0,0,0,1,0.888020602077968,7,12.0109814687714,0,0,0,0,7,1.30643325059256,0,0,0,0,6,11.5830115830116,0,0,0.737080186210315
"populeus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"porrus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"postmodum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"praecingo",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.755035685688635
"praecordia",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.755035685688635
"praenestinus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"praeniteo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"praeuertor",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"prelum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"presso",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Priamides",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Priamus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,6,1.11979992907934,0,0,0,0,5,9.65250965250965,0,0,0.757281856279745
"Priapus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"priscus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,1,11.0253583241455,0,0,0,0,0,0,0.957821907789151
"profor",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"profugus",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,1,0.927557740469344,4,0.746533286052892,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.689612500909907
"proluo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"Prometheus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"promineo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pronus",0,0,0,0,1,0.888020602077968,2,3.43170899107756,0,0,1,0.927557740469344,8,1.49306657210578,0,0,4,13.7315482320632,1,1.93050193050193,0,0,0.689612500909907
"prorepo",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"proripio",0,0,0,0,1,0.888020602077968,0,0,0,0,1,0.927557740469344,0,0,0,0,0,0,0,0,0,0,0.923595536775844
"Proteus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pruna",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Publicola",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pudor",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"puga",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"pugnus",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"pullus",0,0,0,0,2,1.77604120415594,0,0,2,3.0362835888872,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.752404754394418
"pumex",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"purpureus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,2,3.86100386100386,0,0,0.757281856279745
"pus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"putris",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.775237355758065
"pylius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Pyrrha",0,0,0,0,2,1.77604120415594,2,3.43170899107756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940764183284747
"pythius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"quadrans",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"quadrimus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,1,11.0253583241455,0,0,0,0,0,0,0.957821907789151
"qualiscumque",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,1,3.43288705801579,0,0,0,0,0.765139987035991
"quamuis2",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"quandocumque",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"quater",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.922808683806427
"quatio",0,0,0,0,6,5.32812361246781,0,0,0,0,0,0,9,1.67969989361901,0,0,0,0,0,0,0,0,0.775237355758065
"questus",0,0,0,0,1,0.888020602077968,0,0,1,1.5181417944436,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.752404754394418
"quintilius",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"quirinus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875857
"rabies",0,0,0,0,2,1.77604120415594,1,1.71585449553878,0,0,0,0,1,0.186633321513223,0,0,0,0,1,1.93050193050193,0,0,0.737080186210315
"rana",0,0,0,0,1,0.888020602077968,0,0,4,6.0725671777744,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"rapidus",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,5,0.933166607566115,0,0,0,0,4,7.72200772200772,0,0,0.757281856279745
"raucus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"recanto",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"recido2",0,0,0,0,2,1.77604120415594,1,1.71585449553878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940764183284747
"recino",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"recludo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"rectum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,6,1.11979992907934,0,0,0,0,1,1.93050193050193,0,0,0.757281856279745
"redductus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"refulgeo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,2,3.86100386100386,0,0,0.757281856279745
"regero",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.775237355758065
"regina",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,15,28.957528957529,0,0,0.757281856279745
"regula",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.775237355758065
"relabor",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"religo",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.775237355758065
"remeo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,7,1.30643325059256,0,0,0,0,0,0,0,0,0.775237355758065
"remigium",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"reparo",0,0,0,0,2,1.77604120415594,2,3.43170899107756,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.755035685688635
"repo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"resoluo",0,0,0,0,1,0.888020602077968,2,3.43170899107756,0,0,0,0,6,1.11979992907934,0,0,0,0,0,0,0,0,0.755035685688635
"resono",0,0,0,0,5,4.44010301038984,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.775237355758065
"reticulum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"retinaculum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"retro",0,0,0,0,1,0.888020602077968,1,1.71585449553878,1,1.5181417944436,0,0,15,2.79949982269834,0,0,0,0,0,0,1,2.24668613794653,0.716774526761667
"retrorsus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"retunsus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Rhodus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"rhombus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"rictus",0,0,0,0,1,0.888020602077968,1,1.71585449553878,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.755035685688635
"ridiculum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"riuus",0,0,0,0,2,1.77604120415594,0,0,1,1.5181417944436,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.752404754394418
"rodo",0,0,0,0,3,2.6640618062339,0,0,1,1.5181417944436,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"rosa",0,0,0,0,3,2.6640618062339,2,3.43170899107756,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.77409751661808
"roseus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.943010353875858
"rotundus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"rubeo",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"ruber",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Rubi",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"rufillus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Ruso",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"rustice",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Sabaea",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"sabbatum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20.2201752415188,0.945537295790857
"sabellus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Sabinum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"saccus",0,0,0,0,1,0.888020602077968,0,0,1,1.5181417944436,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"sacro",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"saetosus",0,0,0,0,1,0.888020602077968,0,0,1,1.5181417944436,0,0,0,0,0,0,0,0,0,0,0,0,0.93813325199053
"saeuio",0,0,0,0,2,1.77604120415594,1,1.71585449553878,1,1.5181417944436,1,0.927557740469344,4,0.746533286052892,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.66677989954626
"saga",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"sagana",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"salaminius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Salamis",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"salax",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"salignus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"salius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"salsus",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"saluber",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,5,0.933166607566115,0,0,1,3.43288705801579,0,0,0,0,0.765139987035991
"sanguineus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.775237355758065
"sarculum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"sardus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Sarmentus",0,0,0,0,3,2.6640618062339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"satur",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
"satureianus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Saturnus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"scabo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"scalpo",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"scamnum",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"scaurus",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Scetanius",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"scrinium",0,0,0,0,1,0.888020602077968,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.737867039179732
"scutica",0,0,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960965853354177
"Scythae",0,0,0,0,2,1.77604120415594,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.775237355758065
