"lemma","I a.C._Freq","I a.C._NormFreq","I d.C._Freq","I d.C._NormFreq","II d.C._Freq","II d.C._NormFreq","IV d.C._Freq","IV d.C._NormFreq","period_DP"
"calor",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"calpurnius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Caluena",15,0.698161508028857,14,2.14165519351384,1,2.61780104712042,0,0,0.260165828396726
"Caluinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Caluisius",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"calumnia",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"Caluus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"calx",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"camara",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Camena",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Camenae",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"camers",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"camillus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Camillus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"caminus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Campania",1,0.0465441005352572,0,0,2,5.23560209424084,0,0,0.653425352379566
"campanus",10,0.465441005352572,0,0,0,0,0,0,0.255262729166594
"campester",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"campus",34,1.58249941819874,6,0.917852225791647,0,0,0,0,0.105262729166594
"Campus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Camurtius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Candauia",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"candelabrum",5,0.232720502676286,0,0,0,0,1,2.24668613794653,0.239834171603274
"candeo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"candidatorius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"candidatus",13,0.605073306958343,5,0.764876854826373,0,0,0,0,0.051184920461605
"candidus",7,0.3258087037468,5,0.764876854826373,0,0,0,0,0.190073809350494
"candor",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"canephoros",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cani",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"canicula",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Canidia",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"caninius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"canis",7,0.3258087037468,27,4.13033501606241,0,0,1,2.24668613794653,0.557978585120506
"Canis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"canistra",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"canities",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"cannensis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cannutius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cano",12,0.558529206423086,9,1.37677833868747,0,0,0,0,0.201978571255256
"canorus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cantabri",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"cantharus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"canto",8,0.372352804282057,3,0.458926112895824,0,0,0,0,0.0461344154111
"cantor",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"cantus",9,0.418896904817314,6,0.917852225791647,0,0,0,0,0.173407142683827
"canus",2,0.0930882010705143,4,0.611901483861098,0,0,0,0,0.440073809350494
"canusinus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Canusium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"capella",2,0.0930882010705143,4,0.611901483861098,0,0,0,0,0.440073809350494
"capenus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"capesso",5,0.232720502676286,1,0.152975370965275,0,0,0,0,0.0885960624999278
"capillus",6,0.279264603211543,9,1.37677833868747,0,0,0,0,0.373407142683827
"capio",162,7.54014428671166,51,7.801743919229,1,2.61780104712042,1,2.24668613794653,0.0193675462690263
"capitalis",12,0.558529206423086,1,0.152975370965275,0,0,0,0,0.178339652243518
"Capito",3,0.139632301605771,0,0,4,10.4712041884817,0,0,0.558187257141471
"capitolinus",6,0.279264603211543,1,0.152975370965275,0,0,0,0,0.112405586309452
"Capitolinus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Capitolium",38,1.76867582033977,3,0.458926112895824,1,2.61780104712042,0,0,0.170592843450922
"Cappadocia",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"capra",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"caprea",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"caprius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"capsa",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"captio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"captiuus",11,0.511985105887829,0,0,0,0,0,0,0.255262729166594
"capto",5,0.232720502676286,7,1.07082759675692,0,0,0,0,0.356740476017161
"captus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Capua",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"caput",83,3.86316034442634,71,10.8612513385345,2,5.23560209424084,4,8.98674455178612,0.226728585120506
"Capys",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Carbo",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"Carcaso",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"carcer",15,0.698161508028857,11,1.68272908061802,0,0,2,4.49337227589306,0.222264299406221
"cardo",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"careo",64,2.97882243425646,17,2.60058130640967,0,0,0,0,0.0453861859567179
"carfulenus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"carina",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"caritas",19,0.884337910169886,4,0.611901483861098,0,0,0,0,0.0813496856883336
"carmen",18,0.837793809634629,18,2.75355667737494,0,0,0,0,0.273407142683827
"carnifex",6,0.279264603211543,3,0.458926112895824,0,0,0,0,0.106740476017161
"Carnutes",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"caro",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"carpathius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"carpo",5,0.232720502676286,10,1.52975370965275,0,0,0,0,0.440073809350494
"carptim",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"carrus",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"carthaginienses",8,0.372352804282057,2,0.305950741930549,0,0,0,0,0.0552627291665945
"Carthago",17,0.791249709099372,2,0.305950741930549,0,0,0,0,0.149999571271858
"caruilius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"carus",55,2.55992552943914,18,2.75355667737494,0,0,0,0,0.0286698718504217
"caseus",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"cassianus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cassius",33,1.53595531766349,0,0,1,2.61780104712042,0,0,0.242021414879494
"caste",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"castellum",14,0.6516174074936,0,0,0,0,1,2.24668613794653,0.239834171603274
"casticus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"castigatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"castimonia",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Castor",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"castra",206,9.58808471026297,7,1.07082759675692,3,7.85340314136126,0,0,0.209614007472086
"castrensis",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"castus",7,0.3258087037468,3,0.458926112895824,0,0,0,0,0.0734071426838273
"casus",74,3.44426343960903,20,3.05950741930549,3,7.85340314136126,0,0,0.0358358478691843
"Catamantaloes",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"catena",6,0.279264603211543,7,1.07082759675692,0,0,3,6.74005841383959,0.382978585120506
"caterua",6,0.279264603211543,3,0.458926112895824,0,0,0,0,0.106740476017161
"cathedra",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"Catia",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Catilina",148,6.88852687921806,0,0,1,2.61780104712042,0,0,0.248551319770621
"catillus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Catilus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Catina",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"catinenses",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"catinensis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"catinus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Cato",76,3.53735164067954,26,3.97735964509714,0,0,0,0,0.0286698718504217
"Catullus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"catulus",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"Catulus",36,1.67558761926926,0,0,0,0,0,0,0.255262729166594
"Caturiges",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"catus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Catuuolcus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cauarinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cauatus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Caucasus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cauda",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"caudinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Caudium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cauea",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"caueo",49,2.2806609262276,7,1.07082759675692,1,2.61780104712042,0,0,0.119214397335634
"cauillator",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cauillor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"caulis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"caupo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"caupona",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"causa",526,24.4821968815453,74,11.3201774514303,3,7.85340314136126,0,0,0.127567870128452
"Causinius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"caute",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"cautes",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"cautio",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"cautus",6,0.279264603211543,2,0.305950741930549,0,0,0,0,0.0286698718504217
"cauum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cauus",2,0.0930882010705143,8,1.2238029677222,0,0,0,0,0.573407142683827
"cedo",41,1.90830812194554,18,2.75355667737494,2,5.23560209424084,0,0,0.0880346808557428
"cedo2",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"celeber",6,0.279264603211543,5,0.764876854826373,1,2.61780104712042,0,0,0.260165828396726
"celebritas",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"celebro",21,0.9774261112404,4,0.611901483861098,1,2.61780104712042,0,0,0.0881752610333398
"celer",7,0.3258087037468,6,0.917852225791647,0,0,0,0,0.234945604222289
"Celer",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"celeritas",35,1.629043518734,2,0.305950741930549,0,0,0,0,0.20120867511254
"celeriter",46,2.14102862462183,4,0.611901483861098,0,0,0,0,0.175262729166594
"celero",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cella",6,0.279264603211543,1,0.152975370965275,1,2.61780104712042,0,0,0.117021414879494
"celo",14,0.6516174074936,5,0.764876854826373,0,0,0,0,0.0365650374206694
"celsus",2,0.0930882010705143,8,1.2238029677222,0,0,0,0,0.573407142683827
"Celtae",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cena",10,0.465441005352572,13,1.98867982254857,0,0,1,2.24668613794653,0.34131191845384
"ceno",16,0.744705608564114,6,0.917852225791647,0,0,0,0,0.0461344154111
"censeo",68,3.16499883639749,2,0.305950741930549,2,5.23560209424084,0,0,0.214243637101716
"censor",13,0.605073306958343,1,0.152975370965275,1,2.61780104712042,0,0,0.175354748212827
"censorinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"censorius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"censura",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"census",7,0.3258087037468,3,0.458926112895824,0,0,0,0,0.0734071426838273
"centaureus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"centenus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"centesimus",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"centiens",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"cento",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"centum",21,0.9774261112404,4,0.611901483861098,0,0,2,4.49337227589306,0.0916860234551254
"centuria",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"centuriatus",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"centuriatus2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"centurio",26,1.21014661391669,0,0,1,2.61780104712042,0,0,0.242021414879494
"centuripini",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"centuripinus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"Cephalus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cera",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"Ceramicus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cerealis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cerebrosus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cerebrum",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"Ceres",32,1.48941121712823,1,0.152975370965275,0,0,0,0,0.224959698863564
"cereus",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Cerialia",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Cerinthus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cermalus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cerno",27,1.25669071445194,3,0.458926112895824,0,0,0,0,0.155262729166594
"certamen",11,0.511985105887829,6,0.917852225791647,0,0,0,0,0.126348319154415
"certatim",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"certatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"certe",135,6.28345357225972,22,3.36545816123604,0,0,0,0,0.115135340631563
"certo",16,0.744705608564114,3,0.458926112895824,1,2.61780104712042,0,0,0.0920214148794937
"certum",4,0.186176402141029,5,0.764876854826373,0,0,0,0,0.328962698239383
"certus",133,6.1903653711892,49,7.49579317729845,4,10.4712041884817,0,0,0.0451120649558662
"cerua",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"ceruix",9,0.418896904817314,18,2.75355667737494,1,2.61780104712042,0,0,0.438737256968155
"cerussa",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ceruus",4,0.186176402141029,8,1.2238029677222,0,0,0,0,0.440073809350494
"cesso",9,0.418896904817314,12,1.83570445158329,0,0,2,4.49337227589306,0.366674237294419
"cestius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"ceteroqui",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ceterum",3,0.139632301605771,12,1.83570445158329,2,5.23560209424084,0,0,0.583695240161432
"ceterus",240,11.1705841284617,26,3.97735964509714,6,15.7068062827225,0,0,0.146433179585376
"Cethegus",26,1.21014661391669,0,0,0,0,0,0,0.255262729166594
"ceus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Ceutrones",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Chaerippus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"chaldaei",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"charta",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"Charybdis",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"Chelidon",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cherusci",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"chii",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Chilo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Chimaera",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"chirographum",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"chirographus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"chirurgia",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Chloe",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"chorda",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"chorea",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"chorus",3,0.139632301605771,5,0.764876854826373,0,0,0,0,0.398407142683827
"Chremes",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Chrysas",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Chrysippus",1,0.0465441005352572,7,1.07082759675692,0,0,0,0,0.648407142683827
"cibarium",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"cibus",7,0.3258087037468,23,3.51843353220132,0,0,1,2.24668613794653,0.532172133507603
"Cibyra",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Cibyrata",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"cibyraticus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cicatrix",4,0.186176402141029,2,0.305950741930549,0,0,0,0,0.106740476017161
"cicer",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cicero",39,1.81521992087503,5,0.764876854826373,2,5.23560209424084,0,0,0.133325762705581
"cichorium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cicirrus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cicur",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cieo",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"Cilices",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Cilicia",17,0.791249709099372,0,0,0,0,0,0,0.255262729166594
"cimber",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cimberius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cimbri",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"cimbricus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cimex",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cincinnatus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cincius",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"Cineas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Cingetorix",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cingo",10,0.465441005352572,13,1.98867982254857,0,0,0,0,0.338624533988175
"cingulum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ciniflo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cinis",2,0.0930882010705143,4,0.611901483861098,0,0,0,0,0.440073809350494
"Cinna",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"cippus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circa",5,0.232720502676286,22,3.36545816123604,1,2.61780104712042,10,22.4668613794653,0.613158323464985
"Circe",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circensis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circiter",32,1.48941121712823,0,0,0,0,0,0,0.255262729166594
"circiter2",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"circulus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"circum",25,1.16360251338143,0,0,0,0,0,0,0.255262729166594
"circum2",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"circumago",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"circumcisus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"circumcludo",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"circumdo",10,0.465441005352572,3,0.458926112895824,0,0,0,0,0.0286698718504217
"circumduco",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"circumeo",3,0.139632301605771,5,0.764876854826373,0,0,1,2.24668613794653,0.424645251787173
"circumfero",2,0.0930882010705143,2,0.305950741930549,0,0,1,2.24668613794653,0.357978585120506
"circumfluo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"circumforaneus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumfundo",5,0.232720502676286,6,0.917852225791647,0,0,0,0,0.318861688138373
"circumicio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumitus",4,0.186176402141029,1,0.152975370965275,0,0,2,4.49337227589306,0.270285728150965
"circummunio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumplector",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumrodo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumscribo",5,0.232720502676286,5,0.764876854826373,0,0,0,0,0.273407142683827
"circumscriptor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumsedeo",8,0.372352804282057,1,0.152975370965275,0,0,0,0,0.144151618055483
"circumsisto",5,0.232720502676286,0,0,1,2.61780104712042,0,0,0.242021414879494
"circumspectus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"circumspicio",5,0.232720502676286,13,1.98867982254857,0,0,3,6.74005841383959,0.519883347025268
"circumsto",5,0.232720502676286,3,0.458926112895824,0,0,0,0,0.148407142683827
"circumtego",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumuectio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"circumuenio",25,1.16360251338143,1,0.152975370965275,0,0,0,0,0.216801190705056
"circus",3,0.139632301605771,0,0,1,2.61780104712042,0,0,0.242021414879494
"cis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"cisalpinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cisrhenanus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"cistophorus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
