lemma,collocate,pos,LogL,LR,MI,LogDice,allMethods,score,scoreADJ,scoreSUBST,scoreADV,scoreVERB,scoreFUNC
exeo,dico,verbo,6.3,2.3,2.2,8.8,19.6,20,0,0,0,20,0
exeo,sed,conj.coord.,7.4,2.2,2.1,8.7,20.4,20,0,0,0,0,0
exerceo,iudicium,substantivo,14.5,4.9,4,10,33.4,20,0,20,0,0,0
exerceo,qui,pronome,5.9,1.4,1.6,7.8,16.7,10,0,0,0,0,0
exercitus,duco,verbo,68.1,5.6,4.4,11.1,89.2,30,0,0,0,30,0
exercitus,comparo,verbo,46.7,6.3,4.9,10.8,68.7,30,0,0,0,30,0
exercitus,traduco,verbo,45.4,7.1,5.3,10.7,68.5,30,0,0,0,30,0
exercitus,noster,determinante,36.9,3.4,2.9,10.4,53.6,20,0,0,0,0,0
exercitus,Caesar,nome próprio,26.3,3.4,3,10.3,43,20,0,0,0,0,0
exercitus,inuictus,adjetivo,21.7,6.8,5.1,10.1,43.7,20,20,0,0,0,0
exercitus,Catilina,nome próprio,14.2,3.9,3.3,10,31.4,20,0,0,0,0,0
exercitus,romani,adjetivo,16.6,5.4,4.3,10,36.3,20,20,0,0,0,0
exercitus,deduco,verbo,15.1,5.1,4.1,10,34.3,20,0,0,0,20,0
exercitus,hostis,substantivo,14.7,3,2.7,9.9,30.3,20,0,20,0,0,0
exercitus,cum,conj.subord.,44.5,2.4,2.2,9.9,59,30,0,0,0,0,30
exercitus,legatus,substantivo,12,3.5,3,9.9,28.4,20,0,20,0,0,0
exercitus,castra,substantivo,11.5,3.4,2.9,9.9,27.7,20,0,20,0,0,0
exercitus,romanus,adjetivo,11.9,2.6,2.4,9.8,26.7,20,20,0,0,0,0
exercitus,imperator,substantivo,9.2,3.6,3.1,9.7,25.6,20,0,20,0,0,0
exercitus,signum,substantivo,8.9,3.5,3,9.7,25.1,20,0,20,0,0,0
exercitus,legio,substantivo,7.9,3.2,2.8,9.6,23.5,20,0,20,0,0,0
exercitus,uenio,verbo,7.5,2.2,2.1,9.5,21.3,20,0,0,0,20,0
exercitus,apud,preposição,5.7,2.6,2.4,9.5,20.2,20,0,0,0,0,20
exercitus,totus,determinante,5,2.4,2.3,9.4,19.1,20,0,0,0,0,0
exercitus,que,conj.coord.,12.2,1.4,1.6,9.3,24.5,20,0,0,0,0,0
exercitus,in,preposição,5.5,0.9,1.2,8.9,16.5,10,0,0,0,0,10
exigo,ut,conj.subord.,12.9,2.8,2.5,8.5,26.7,20,0,0,0,0,20
exigo,cum,conj.subord.,5.9,2.2,2.1,8.1,18.3,10,0,0,0,0,10
exilium,in,preposição,84.7,3.7,3.1,9.3,100.8,30,0,0,0,0,30
exilium,animus,substantivo,9.1,3.5,3,9.1,24.7,20,0,20,0,0,0
existimo,male,advérbio,15.1,5,4.1,10.2,34.4,20,0,0,20,0,0
existimo,sic,advérbio,19.9,3.7,3.2,10.1,36.9,20,0,0,20,0,0
existimo,quin,conj.subord.,13.1,4.6,3.7,10.1,31.5,20,0,0,0,0,20
existimo,debeo,verbo,7.5,3.1,2.7,9.6,22.9,20,0,0,0,20,0
existimo,senatus,substantivo,8.1,2.7,2.4,9.5,22.7,20,0,20,0,0,0
existimo,uolo,verbo,8.6,2.4,2.3,9.4,22.7,20,0,0,0,20,0
existimo,ne,conj.subord.,10.8,2.3,2.2,9.4,24.7,20,0,0,0,0,20
existimo,ego,pronome,14.8,1.9,1.9,9.2,27.8,20,0,0,0,0,0
existimo,habeo,verbo,5.9,1.9,1.9,9.1,18.8,20,0,0,0,20,0
experior,sum,verbo,19.4,2.1,2,8.1,31.6,20,0,0,0,20,0
exspecto,littera,substantivo,19.7,4.2,3.4,10.2,37.5,20,0,20,0,0,0
exspecto,dum,advérbio,10.7,3.9,3.2,9.9,27.7,20,0,0,20,0,0
exspecto,iudicium,substantivo,8.9,3.5,2.9,9.7,25,20,0,20,0,0,0
exspecto,itaque,advérbio,8.7,3.4,2.9,9.7,24.7,20,0,0,20,0,0
exspecto,quidem,advérbio,11.7,2.9,2.5,9.6,26.7,20,0,0,20,0,0
exspecto,magis,advérbio,6.4,2.8,2.4,9.4,21,20,0,0,20,0,0
exspecto,quis,pronome,18.5,2.3,2.1,9.3,32.2,20,0,0,0,0,0
exspecto,tuus,determinante,5.9,2.2,2,9.1,19.2,20,0,0,0,0,0
exspecto,tu,pronome,9.9,1.8,1.8,9,22.5,20,0,0,0,0,0
fabula,in,preposição,8.8,2.2,2.2,7.9,21.1,20,0,0,0,0,20
facilis,facio,verbo,6.4,2.8,2.5,8.5,20.2,20,0,0,0,20,0
facilis,sum,verbo,38.1,2.6,2.4,8.4,51.5,20,0,0,0,20,0
facinus,admitto,verbo,36.9,8.2,6.2,11.4,62.7,30,0,0,0,30,0
facinus,tantus,determinante,58.4,5.2,4.3,10.7,78.6,30,0,0,0,0,0
facinus,malus,adjetivo,16.8,5.5,4.4,10.5,37.2,20,20,0,0,0,0
facinus,talis,determinante,16.1,5.3,4.3,10.4,36.1,20,0,0,0,0,0
facinus,nullus,determinante,7.8,3.2,2.9,9.3,23.2,20,0,0,0,0,0
facinus,facio,verbo,10.3,2.7,2.6,9,24.6,20,0,0,0,20,0
facinus,ad,preposição,14.6,2.5,2.4,8.9,28.4,20,0,0,0,0,20
facio,sum,verbo,124.7,1.3,1.4,10.6,138,40,0,0,0,40,0
facio,ut,conj.subord.,52.1,1.5,1.5,10.5,65.6,30,0,0,0,0,30
facio,certus,adjetivo,81.6,4.1,3.2,10.4,99.3,30,30,0,0,0,0
facio,impetus,substantivo,60.2,4.4,3.4,10.1,78.1,30,0,30,0,0,0
facio,non,advérbio,12,0.8,1,10.1,23.9,20,0,0,20,0,0
facio,quis,pronome,13.3,1,1.2,10,25.5,20,0,0,0,0,0
facio,iter,substantivo,43.2,3.6,2.9,10,59.7,30,0,30,0,0,0
facio,idem,determinante,21.5,1.9,1.8,10,35.2,20,0,0,0,0,0
facio,satis,advérbio,41.4,3.7,3,9.9,58,30,0,0,30,0,0
facio,is,determinante,6.6,0.6,0.9,9.9,18,10,0,0,0,0,0
facio,possum,verbo,9,0.9,1.1,9.9,20.9,20,0,0,0,20,0
facio,ita,advérbio,18.1,1.9,1.8,9.9,31.7,20,0,0,20,0,0
facio,proelium,substantivo,39.6,3.8,3,9.9,56.3,30,0,30,0,0,0
facio,si,conj.subord.,5.6,0.7,1,9.8,17.1,10,0,0,0,0,10
facio,mentio,substantivo,47.6,6,4.3,9.5,67.4,30,0,30,0,0,0
facio,potestas,substantivo,20.9,3.2,2.7,9.5,36.3,20,0,20,0,0,0
facio,bene,advérbio,14.9,2.6,2.2,9.4,29.1,20,0,0,20,0,0
facio,saepe,advérbio,9.7,2,1.8,9.4,22.9,20,0,0,20,0,0
facio,conor,verbo,22.4,3.7,3,9.4,38.5,20,0,0,0,20,0
facio,debeo,verbo,8.8,1.8,1.7,9.4,21.7,20,0,0,0,20,0
facio,finis,substantivo,11.2,2.3,2.1,9.3,24.9,20,0,20,0,0,0
facio,insidiae,substantivo,19.3,3.7,3,9.2,35.2,20,0,20,0,0,0
facio,uerbum,substantivo,8,2.1,1.9,9.1,21.1,20,0,20,0,0,0
facio,recte,advérbio,16.7,3.8,3,9.1,32.6,20,0,0,20,0,0
facio,polliceor,verbo,13.8,3.3,2.7,9,28.8,20,0,0,0,20,0
facio,facinus,substantivo,12.2,3.1,2.6,9,26.9,20,0,20,0,0,0
facio,iniuria,substantivo,10,2.7,2.3,9,24,20,0,20,0,0,0
facio,rogo,verbo,9.9,2.7,2.3,9,23.9,20,0,0,0,20,0
facio,uoluntas,substantivo,7.9,2.3,2.1,9,21.3,20,0,20,0,0,0
facio,pax,substantivo,6.1,2,1.8,9,18.9,20,0,20,0,0,0
factum,recte,advérbio,41.3,7.5,5.7,11.3,65.8,30,0,0,30,0,0
factum,opusculum,substantivo,29.7,6.8,5.3,11,52.8,20,0,20,0,0,0
factum,pulcher,adjetivo,19.7,6.2,4.9,10.7,41.5,20,20,0,0,0,0
factum,pro,preposição,10.2,3.8,3.3,9.7,27,20,0,0,0,0,20
factum,iste,determinante,15,3.5,3,9.6,31.1,20,0,0,0,0,0
factum,meus,determinante,9.4,3,2.7,9.2,24.3,20,0,0,0,0,0
factum,de,preposição,8.8,2.5,2.3,8.9,22.5,20,0,0,0,0,20
factum,tuus,determinante,5.5,2.5,2.4,8.9,19.3,20,0,0,0,0,0
factum,atque,conj.coord.,8.1,2.1,2.1,8.7,21,20,0,0,0,0,0
factum,is,determinante,5.3,1.5,1.7,8.3,16.8,10,0,0,0,0,0
fallo,fors,advérbio,20.1,6.3,4.8,10.5,41.7,20,0,0,20,0,0
falsus,atque,conj.coord.,10.6,2.8,2.5,8.5,24.4,20,0,0,0,0,0
falsus,sum,verbo,11.2,1.7,1.8,7.8,22.5,20,0,0,0,20,0
fama,fortuna,substantivo,24.9,5,4.1,10.5,44.5,20,0,20,0,0,0
fama,homo,substantivo,12.9,3.1,2.8,9.4,28.2,20,0,20,0,0,0
fama,atque,conj.coord.,14,2.4,2.4,9,27.8,20,0,0,0,0,0
fama,qua,advérbio,6.2,2.3,2.2,8.8,19.5,20,0,0,20,0,0
familia,mater,substantivo,58.4,7.5,5.8,11.6,83.3,30,0,30,0,0,0
familia,pater,substantivo,49.6,5.9,4.7,10.8,71,30,0,30,0,0,0
familia,uester,determinante,26.4,5.2,4.3,10.3,46.2,20,0,0,0,0,0
fateor,sum,verbo,19,2.4,2,7.8,31.2,20,0,0,0,20,0
fatum,do,verbo,6.3,2.7,2.5,9.1,20.6,20,0,0,0,20,0
fax,ad,preposição,5.9,2.6,2.5,8,19,20,0,0,0,0,20
fax,cum,conj.subord.,5.1,2.4,2.3,7.8,17.6,10,0,0,0,0,10
fax,et,conj.coord.,6,1.9,2,7.5,17.4,10,0,0,0,0,0
felix,o,interjeição,32.5,7.3,5.5,10.9,56.2,20,0,0,0,0,0
felix,sum,verbo,8,1.9,1.7,7.4,19,20,0,0,0,20,0
fere,idem,determinante,50.5,5.1,4.2,10.4,70.2,30,0,0,0,0,0
fere,tempus,substantivo,9.8,3.7,3.2,9.5,26.2,20,0,20,0,0,0
fere,omnis,determinante,23.8,3.2,2.9,9.2,39.1,20,0,0,0,0,0
fero,moleste,advérbio,249.2,12.9,6.3,11.5,279.9,50,0,0,50,0,0
fero,auxilium,substantivo,38.9,5,3.9,10.4,58.2,30,0,30,0,0,0
fero,lex,substantivo,31.4,3.6,3,10.3,48.3,20,0,20,0,0,0
fero,grauiter,advérbio,34.3,5.6,4.3,10.2,54.4,20,0,0,20,0,0
fero,possum,verbo,27.7,2.1,1.9,10,41.7,20,0,0,0,20,0
fero,sententia,substantivo,16.8,3.3,2.8,9.9,32.8,20,0,20,0,0,0
fero,ops,substantivo,19.4,4.2,3.4,9.9,36.9,20,0,20,0,0,0
fero,arma,substantivo,16.2,3.3,2.8,9.9,32.2,20,0,20,0,0,0
fero,animus,substantivo,16,2.3,2.1,9.9,30.3,20,0,20,0,0,0
fero,non,advérbio,32.8,1.6,1.6,9.9,45.9,20,0,0,20,0,0
fero,fortiter,advérbio,21.4,5.3,4.1,9.8,40.6,20,0,0,20,0,0
fero,quaestio,substantivo,20.6,5.2,4,9.8,39.6,20,0,20,0,0,0
fero,sui,pronome,14.6,1.6,1.7,9.7,27.6,20,0,0,0,0,0
fero,uix,advérbio,14.5,4,3.2,9.7,31.4,20,0,0,20,0,0
fero,impetus,substantivo,13.1,3.7,3.1,9.7,29.6,20,0,20,0,0,0
fero,Caesar,nome próprio,8.6,2.2,2,9.6,22.4,20,0,0,0,0,0
fero,auspicium,substantivo,18.3,5.9,4.5,9.5,38.2,20,0,20,0,0,0
fero,caelum,substantivo,9.6,3.6,3,9.4,25.6,20,0,20,0,0,0
fero,neque,conj.coord.,5.4,1.6,1.6,9.4,18,10,0,0,0,0,0
fero,casus,substantivo,8.9,3.5,2.9,9.4,24.7,20,0,20,0,0,0
fero,amicus,substantivo,5.8,2.2,2,9.4,19.4,20,0,20,0,0,0
fero,facile,advérbio,6.6,2.8,2.5,9.3,21.2,20,0,0,20,0,0
fero,laus,substantivo,6.5,2.8,2.5,9.3,21.1,20,0,20,0,0,0
fero,signum,substantivo,6.5,2.8,2.4,9.3,21,20,0,20,0,0,0
fero,certe,advérbio,6.3,2.8,2.4,9.3,20.8,20,0,0,20,0,0
fero,labor,substantivo,6.2,2.7,2.4,9.3,20.6,20,0,20,0,0,0
ferrum,peto,verbo,13.5,4.6,3.8,9.9,31.8,20,0,0,0,20,0
ferrum,aut,conj.coord.,5.7,2.6,2.4,8.7,19.4,20,0,0,0,0,0
ferrum,et,conj.coord.,15.8,2,2,8.4,28.2,20,0,0,0,0,0
ferrum,que,conj.coord.,7.5,2,2,8.3,19.8,20,0,0,0,0,0
ferus,homo,substantivo,17,4.5,3.7,9.2,34.4,20,0,20,0,0,0
fides,iustitia,substantivo,32.3,7.4,5.5,10.8,56,20,0,20,0,0,0
fides,recipio,verbo,13,4.5,3.7,10.1,31.3,20,0,0,0,20,0
fides,uirtus,substantivo,15.7,3.6,3.1,10,32.4,20,0,20,0,0,0
fides,uester,determinante,7.7,3.1,2.7,9.6,23.1,20,0,0,0,0,0
fides,meus,determinante,12.9,2.8,2.5,9.6,27.8,20,0,0,0,0,0
fides,publicus,adjetivo,9.6,2.6,2.4,9.4,24,20,20,0,0,0,0
fides,habeo,verbo,7,2.1,2,9.2,20.3,20,0,0,0,20,0
fides,tuus,determinante,5.7,2.2,2.1,9.1,19.1,20,0,0,0,0,0
fides,atque,conj.coord.,5.7,1.5,1.6,8.8,17.6,10,0,0,0,0,0
fides,et,conj.coord.,6.9,1.1,1.3,8.6,17.9,10,0,0,0,0,0
fingo,aut,conj.coord.,33,4.4,3.6,9.7,50.7,20,0,0,0,0,0
fingo,animus,substantivo,15,4.1,3.4,9.4,31.9,20,0,20,0,0,0
finis,Eburones,nome próprio,39.4,8.9,6.3,10.8,65.4,30,0,0,0,0,0
finis,suus,determinante,87.4,4.1,3.4,10.6,105.5,30,0,0,0,0,0
finis,sequani,adjetivo,20,6.3,4.9,10.4,41.6,20,20,0,0,0,0
finis,rex,substantivo,8.4,3.3,2.9,9.7,24.3,20,0,20,0,0,0
finis,per,preposição,10.9,2.8,2.6,9.6,25.9,20,0,0,0,0,20
finis,iam,advérbio,6.3,2.3,2.2,9.3,20.1,20,0,0,20,0,0
finis,facio,verbo,9.7,2.1,2.1,9.3,23.2,20,0,0,0,20,0
finis,in,preposição,22.7,1.8,1.8,9.1,35.4,20,0,0,0,0,20
finis,is,determinante,7.2,1.3,1.5,8.8,18.8,20,0,0,0,0,0
fio,soleo,verbo,37,4.4,3.6,10.6,55.6,20,0,0,0,20,0
fio,possum,verbo,85.4,3.2,2.7,10.5,101.8,30,0,0,0,30,0
fio,concursus,substantivo,27.7,6.6,4.9,10.2,49.4,20,0,20,0,0,0
fio,ita,advérbio,20.4,2.9,2.6,10.1,36,20,0,0,20,0,0
fio,obuiam,advérbio,23.5,7.3,5.3,9.9,46,20,0,0,20,0,0
fio,placeo,verbo,13.8,3.9,3.2,9.9,30.8,20,0,0,0,20,0
fio,senex2,adjetivo,15.6,5.2,4.1,9.8,34.7,20,20,0,0,0,0
fio,ut,conj.subord.,32.4,2,2,9.8,46.2,20,0,0,0,0,20
fio,reus,substantivo,13.1,4.6,3.7,9.8,31.2,20,0,20,0,0,0
fio,plebs,substantivo,10.2,3.8,3.2,9.7,26.9,20,0,20,0,0,0
fio,uolo,verbo,6.8,1.9,1.9,9.5,20.1,20,0,0,0,20,0
fio,idem,determinante,6,1.9,1.9,9.4,19.2,20,0,0,0,0,0
fio,quis,pronome,9.9,1.4,1.6,9.4,22.3,20,0,0,0,0,0
fio,non,advérbio,5.2,0.9,1.2,9.1,16.4,10,0,0,10,0,0
flamma,que,conj.coord.,7.8,2.3,2.2,8.1,20.4,20,0,0,0,0,0
fleo,et,conj.coord.,12.2,2.7,2.5,7.7,25.1,20,0,0,0,0,0
fluctus,que,conj.coord.,10.8,2.5,2.3,8.3,23.9,20,0,0,0,0,0
flumen,ripa,substantivo,60.8,8.9,6.5,11.6,87.8,30,0,30,0,0,0
flumen,transeo,verbo,62.5,7.1,5.4,11.4,86.4,30,0,0,0,30,0
flumen,Rhenus,nome próprio,50.5,7.6,5.7,11.4,75.2,30,0,0,0,0,0
flumen,Rhodanus,nome próprio,44,9.7,6.8,11.3,71.8,30,0,0,0,0,0
flumen,pars,substantivo,20.9,4.4,3.6,10.1,39,20,0,20,0,0,0
flumen,ad,preposição,7.5,2,1.9,8.6,20,20,0,0,0,0,20
foedus,qua,advérbio,11.5,3.4,3,8.9,26.8,20,0,0,20,0,0
foedus,atque,conj.coord.,15.5,3.1,2.8,8.7,30.1,20,0,0,0,0,0
for,quis,pronome,8.9,3.4,3,8,23.3,20,0,0,0,0,0
forma,et,conj.coord.,5.7,1.7,1.8,7.7,16.9,10,0,0,0,0,0
fors,nisi,conj.subord.,121.1,5.8,4.6,11.4,142.9,40,0,0,0,0,40
fors,fallo,verbo,19.5,6.2,4.8,10.5,41,20,0,0,0,20,0
fors,adolescens,adjetivo,14.2,4.8,3.9,10.2,33.1,20,20,0,0,0,0
fors,aliquis,pronome,17.7,3.4,3,9.9,34,20,0,0,0,0,0
fors,pro,preposição,7.5,3.1,2.7,9.6,22.9,20,0,0,0,0,20
fors,uolo,verbo,10.2,2.7,2.5,9.5,24.9,20,0,0,0,20,0
fors,multus,determinante,8.6,2.4,2.3,9.3,22.6,20,0,0,0,0,0
fors,dico,verbo,11.1,2.3,2.2,9.3,24.9,20,0,0,0,20,0
fors,ne,conj.subord.,9.6,2.3,2.2,9.3,23.4,20,0,0,0,0,20
fors,si,conj.subord.,12.8,2.1,2.1,9.2,26.2,20,0,0,0,0,20
fors,uos,pronome,5,2.4,2.3,9.2,18.9,20,0,0,0,0,0
fors,quis,pronome,10.2,1.9,1.9,9,23,20,0,0,0,0,0
fors,ego,pronome,5.9,1.4,1.6,8.7,17.6,10,0,0,0,0,0
fors2,offero,verbo,45,9.6,7.3,11.9,73.8,30,0,0,0,30,0
fortis,uir,substantivo,702,7.2,5.4,12.6,727.2,50,0,50,0,0,0
fortis,ciuis,substantivo,19.5,3.7,3.2,10.2,36.6,20,0,20,0,0,0
fortis,atque,conj.coord.,34.2,2.5,2.3,9.8,48.8,20,0,0,0,0,0
fortis,miles,substantivo,9,3.5,3,9.8,25.3,20,0,20,0,0,0
fortis,quisque,determinante,8.3,3.3,2.9,9.7,24.2,20,0,0,0,0,0
fortis,et,conj.coord.,46.6,2,2,9.5,60.1,30,0,0,0,0,0
fortuna,fama,substantivo,25.1,5.1,4.1,10.5,44.8,20,0,20,0,0,0
fortuna,seruo,verbo,18.7,4.8,3.9,10.2,37.6,20,0,0,0,20,0
fortuna,siue,conj.subord.,19.3,6.1,4.8,10.2,40.4,20,0,0,0,0,20
fortuna,tuus,determinante,25.4,2.9,2.7,10.1,41.1,20,0,0,0,0,0
fortuna,bonum,substantivo,11.6,3.4,3,9.9,27.9,20,0,20,0,0,0
fortuna,malus,adjetivo,10.4,3.9,3.3,9.9,27.5,20,20,0,0,0,0
fortuna,socius,substantivo,10,3.8,3.3,9.8,26.9,20,0,20,0,0,0
fortuna,saepe,advérbio,10.2,3.1,2.8,9.8,25.9,20,0,0,20,0,0
fortuna,contra,preposição,8.2,3.3,2.9,9.7,24.1,20,0,0,0,0,20
fortuna,suus,determinante,13.7,2.2,2.2,9.7,27.8,20,0,0,0,0,0
fortuna,bellum,substantivo,9.1,2.5,2.4,9.7,23.7,20,0,20,0,0,0
fortuna,aut,conj.coord.,13.4,2.2,2.2,9.6,27.4,20,0,0,0,0,0
fortuna,uirtus,substantivo,7.5,2.6,2.4,9.6,22.1,20,0,20,0,0,0
fortuna,uester,determinante,5.2,2.4,2.3,9.4,19.3,20,0,0,0,0,0
fortuna,que,conj.coord.,15.8,1.6,1.8,9.4,28.6,20,0,0,0,0,0
fortuna,omnis,determinante,6.3,1.4,1.6,9.2,18.5,10,0,0,0,0,0
fortuna,atque,conj.coord.,6.5,1.3,1.6,9.1,18.5,10,0,0,0,0,0
forum,refartus,adjetivo,41.8,9.2,6.7,11.3,69,30,30,0,0,0,0
forum,in,preposição,119.7,3.5,3,9.8,136,40,0,0,0,0,40
frango,et,conj.coord.,6.8,1.7,1.8,7.8,18.1,10,0,0,0,0,0
frater,quintus,substantivo,278.3,7.5,5.6,12.3,303.7,50,0,50,0,0,0
frater,Diuitiacus,nome próprio,34.4,7.8,5.8,10.8,58.8,30,0,0,0,0,0
frater,lucius,substantivo,31.9,4.7,3.8,10.6,51,20,0,20,0,0,0
frater,meus,determinante,64.7,4.1,3.5,10.6,82.9,30,0,0,0,0,0
frater,Iohannes,nome próprio,24.6,7.5,5.6,10.5,48.2,20,0,0,0,0,0
frater,coniunx,substantivo,16.8,5.5,4.4,10.3,37,20,0,20,0,0,0
frater,littera,substantivo,8.1,3.2,2.9,9.7,23.9,20,0,20,0,0,0
frater,suus,determinante,11.8,2.4,2.3,9.5,26,20,0,0,0,0,0
frater,ab,preposição,5.7,1.5,1.7,8.9,17.8,10,0,0,0,0,10
frequens,senatus,substantivo,120.9,6.9,5.4,11.1,144.3,40,0,40,0,0,0
frons,in,preposição,9.8,2.3,2.3,7.9,22.3,20,0,0,0,0,20
fructus,capio,verbo,22.4,5.5,4.4,10.4,42.7,20,0,0,0,20,0
fructus,que,conj.coord.,7.6,2,2,8.3,19.9,20,0,0,0,0,0
frumentum,commeatus,substantivo,32.5,9.4,6.9,11.6,60.4,30,0,30,0,0,0
frumentum,inopia,substantivo,36.9,8.2,6.2,11.5,62.8,30,0,30,0,0,0
frumentum,ex,preposição,6.8,2.9,2.6,8.5,20.8,20,0,0,0,0,20
fruor,qua,advérbio,6.9,2.9,2.5,8.6,20.9,20,0,0,20,0,0
frustra,non,advérbio,10.7,2.8,2.6,8,24.1,20,0,0,20,0,0
fuga,conicio,verbo,42.5,7.6,5.8,11.4,67.3,30,0,0,0,30,0
fuga,recipio,verbo,16.4,5.4,4.3,10.4,36.5,20,0,0,0,20,0
fuga,salus,substantivo,19.7,5,4.1,10.3,39.1,20,0,20,0,0,0
fuga,ex,preposição,27.4,3.5,3.1,9.6,43.6,20,0,0,0,0,20
fuga,in,preposição,36.5,2.6,2.4,9,50.5,20,0,0,0,0,20
fuga,sui,pronome,7.8,2.3,2.2,8.8,21.1,20,0,0,0,0,0
fugio,uideo,verbo,6.1,2,1.9,8.9,18.9,20,0,0,0,20,0
fugio,cum,conj.subord.,7.1,1.6,1.7,8.7,19.1,20,0,0,0,0,20
fugio,non,advérbio,7.7,1.5,1.6,8.7,19.5,20,0,0,20,0,0
fugo,que,conj.coord.,6.9,2.9,2.5,7.6,19.9,20,0,0,0,0,0
fundo,copia,substantivo,20.5,6.4,5,10.4,42.3,20,0,20,0,0,0
fundo,que,conj.coord.,11,2.8,2.6,8.1,24.5,20,0,0,0,0,0
furor,tribunicius,adjetivo,32.6,9.5,7,11.4,60.5,30,30,0,0,0,0
furor,et,conj.coord.,9.7,1.7,1.8,8.2,21.4,20,0,0,0,0,0
gaudeo,uehementer,advérbio,21.9,6.7,5.2,10.8,44.6,20,0,0,20,0,0
gaudeo,tuus,determinante,12.8,3.6,3.1,9.2,28.7,20,0,0,0,0,0
gaudium,magnus,adjetivo,10.5,3.9,3.3,8.7,26.4,20,20,0,0,0,0
gens,natio,substantivo,19.6,6.2,4.9,10.7,41.4,20,0,20,0,0,0
gens,omnis,determinante,76.1,4,3.4,10.1,93.6,30,0,0,0,0,0
gens,ceterus,determinante,11.2,4.1,3.4,9.9,28.6,20,0,0,0,0,0
gens,nomen,substantivo,11,4,3.4,9.8,28.2,20,0,20,0,0,0
gens,do,verbo,6,2.7,2.5,9.1,20.3,20,0,0,0,20,0
gens,que,conj.coord.,6,1.6,1.7,8.4,17.7,10,0,0,0,0,0
genus,humanus,adjetivo,96.8,6.9,5.2,11.4,120.3,40,40,0,0,0,0
genus,homo,substantivo,47.2,3.5,3,10.4,64.1,30,0,30,0,0,0
genus,mortalis,substantivo,16.2,5.4,4.3,10.1,36,20,0,20,0,0,0
genus,oratio,substantivo,14.8,4,3.4,10.1,32.3,20,0,20,0,0,0
genus,bellum,substantivo,17.1,3,2.7,10,32.8,20,0,20,0,0,0
genus,nascor,verbo,9.7,3.7,3.1,9.8,26.3,20,0,0,0,20,0
genus,hic,determinante,46.6,2.3,2.2,9.8,60.9,30,0,0,0,0,0
genus,alter,determinante,10.1,3.1,2.8,9.8,25.8,20,0,0,0,0,0
genus,honor,substantivo,8.7,3.4,3,9.7,24.8,20,0,20,0,0,0
genus,copia,substantivo,8.4,3.3,2.9,9.7,24.3,20,0,20,0,0,0
genus,idem,determinante,11.2,2.5,2.4,9.7,25.8,20,0,0,0,0,0
genus,quisque,determinante,7.7,3.1,2.8,9.6,23.2,20,0,0,0,0,0
genus,uita,substantivo,7.5,2.5,2.4,9.6,22,20,0,20,0,0,0
genus,unus,determinante,8.3,2.4,2.2,9.6,22.5,20,0,0,0,0,0
genus,mors,substantivo,5.9,2.6,2.4,9.5,20.4,20,0,20,0,0,0
genus,omnis,determinante,8.6,1.6,1.7,9.3,21.2,20,0,0,0,0,0
genus,dico,verbo,5.9,1.6,1.7,9.2,18.4,10,0,0,0,10,0
genus,quis,pronome,6,1.3,1.5,9.1,17.9,10,0,0,0,0,0
genus,et,conj.coord.,11.1,1.1,1.4,9,22.6,20,0,0,0,0,0
gero,bellum,substantivo,264.8,5.8,4.5,11.8,286.9,50,0,50,0,0,0
gero,bene,advérbio,51.4,5.1,4.1,10.9,71.5,30,0,0,30,0,0
gero,res,substantivo,151.8,3.7,3.1,10.7,169.3,40,0,40,0,0,0
gero,magistratus,substantivo,21,5.2,4.1,10.3,40.6,20,0,20,0,0,0
gero,negotium,substantivo,18.3,4.7,3.8,10.2,37,20,0,20,0,0,0
gero,cognosco,verbo,8.6,3.4,2.9,9.7,24.6,20,0,0,0,20,0
gero,legio,substantivo,8.5,3.4,2.9,9.7,24.5,20,0,20,0,0,0
gero,mos,substantivo,8.5,3.3,2.9,9.7,24.4,20,0,20,0,0,0
gero,castra,substantivo,7.6,3.1,2.7,9.6,23,20,0,20,0,0,0
gero,Caesar,nome próprio,6.8,2.4,2.2,9.5,20.9,20,0,0,0,0,0
gero,ut,conj.subord.,7.8,1.3,1.5,9.1,19.7,20,0,0,0,0,20
gladius,educo,verbo,28.2,8.3,6.3,11.4,54.2,20,0,0,0,20,0
gladius,sui,pronome,5.2,2.4,2.3,8.3,18.2,10,0,0,0,0,0
gladius,cum,conj.subord.,5.6,2.1,2.1,8.1,17.9,10,0,0,0,0,10
gloria,laus,substantivo,48.3,5.8,4.6,11,69.7,30,0,30,0,0,0
gloria,sempiternus,adjetivo,24.5,7.5,5.6,10.6,48.2,20,20,0,0,0,0
gloria,consequor,verbo,15.9,5.3,4.2,10.3,35.7,20,0,0,0,20,0
gloria,imperium,substantivo,9.9,3.7,3.2,9.8,26.6,20,0,20,0,0,0
gloria,uirtus,substantivo,11.1,3.3,2.9,9.7,27,20,0,20,0,0,0
gloria,uel,conj.coord.,8.8,3.4,3,9.7,24.9,20,0,0,0,0,0
gloria,bellum,substantivo,9.3,2.9,2.6,9.6,24.4,20,0,20,0,0,0
gloria,noster,determinante,7.2,2.5,2.3,9.3,21.3,20,0,0,0,0,0
gloria,tantus,determinante,5.5,2.5,2.3,9.3,19.6,20,0,0,0,0,0
gloria,meus,determinante,6.2,2.3,2.1,9.2,19.8,20,0,0,0,0,0
gloria,suus,determinante,7.1,2.1,2.1,9.1,20.4,20,0,0,0,0,0
